,학교ID,학교명,학교급구분,소재지지번주소,소재지도로명주소,위도,경도
443,B000002243,서울화곡초등학교,초등학교,서울특별시 강서구 화곡동 24-266,서울특별시 강서구 초록마을로 28,37.54366962,126.8464717
445,B000002113,서울서빙고초등학교,초등학교,서울특별시 용산구 서빙고동 235-1,서울특별시 용산구 서빙고로51길 14,37.52206892,126.9923004
446,B000002000,서울대동초등학교,초등학교,서울특별시 영등포구 대림동 702,서울특별시 영등포구 대림로21길 6,37.49370503,126.9001194
447,B000002070,서울을지초등학교,초등학교,서울특별시 노원구 중계동 360,서울특별시 노원구 중계로 239,37.65058885,127.0730918
448,B000001840,서울답십리초등학교,초등학교,서울특별시 동대문구 답십리동 274,서울특별시 동대문구 전농로3길 23,37.56880432,127.055427
450,B000002333,서울봉현초등학교,초등학교,서울특별시 관악구 봉천동 1704,서울특별시 관악구 성현로 117,37.49124068,126.9555874
452,B000001976,서울두산초등학교,초등학교,서울특별시 금천구 독산동 1002-5,서울특별시 금천구 범안로11길 3,37.46754839,126.8909461
454,B000002413,성신초등학교,초등학교,서울특별시 성북구 돈암동 산11-269,서울특별시 성북구 북악산로 918,37.59462313,127.0231285
457,B000002233,서울가양초등학교,초등학교,서울특별시 강서구 가양동 1484,서울특별시 강서구 허준로 186,37.56221719,126.8585216
458,B000002313,서울신남성초등학교,초등학교,서울특별시 동작구 사당동 199-1,서울특별시 동작구 사당로 146,37.48815254,126.96487
460,B000001912,서울미동초등학교,초등학교,서울특별시 서대문구 미근동 36-1,서울특별시 서대문구 충정로 52,37.56335057,126.9658506
461,B000001937,서울하늘초등학교,초등학교,서울특별시 마포구 상암동 1737,서울특별시 마포구 월드컵북로 502-14,37.5858088,126.8808619
463,B000002400,서울미아초등학교,초등학교,서울특별시 성북구 길음동 1168,서울특별시 성북구 삼양로 77,37.61058761,127.0216444
465,B000001997,서울영동초등학교,초등학교,서울특별시 영등포구 당산동 121-22,서울특별시 영등포구 국회대로53길 20,37.52700691,126.9077034
466,B000002110,서울청파초등학교,초등학교,서울특별시 용산구 청파동2가 1-42,서울특별시 용산구 효창원로 228,37.5473049,126.9635439
472,B000001899,서울서신초등학교,초등학교,서울특별시 은평구 신사동 194,서울특별시 은평구 은평터널로 150,37.59229405,126.9073823
473,B000001883,서울은진초등학교,초등학교,서울특별시 은평구 진관동 104,서울특별시 은평구 진관1로 21-20,37.63303012,126.920996
476,B000002055,서울상계초등학교,초등학교,서울특별시 노원구 상계동 402-1,서울특별시 노원구 상계로9길 39,37.65962546,127.066495
477,B000002309,서울은로초등학교,초등학교,서울특별시 동작구 흑석동 245-1,서울특별시 동작구 서달로 115,37.50314888,126.9599535
479,B000002254,서울신중초등학교,초등학교,서울특별시 서초구 서초동 1466-5,서울특별시 서초구 남부순환로317길 15,37.48015788,127.0093433
494,B000002396,서울숭곡초등학교,초등학교,서울특별시 성북구 하월곡동 84-86,서울특별시 성북구 종암로40길 30,37.60843284,127.0328151
495,B000002300,서울영희초등학교,초등학교,서울특별시 강남구 일원동 617,서울특별시 강남구 일원로 21,37.4923004,127.0811328
496,B000002294,서울왕북초등학교,초등학교,서울특별시 강남구 수서동 745,서울특별시 강남구 광평로31길 74,37.48632828,127.0860547
498,B000001951,홍익대학교사범대학부속초등학교,초등학교,서울특별시 마포구 성산동 산11-31,서울특별시 마포구 성미산로 51,37.55964474,126.9132084
499,B000002066,서울연지초등학교,초등학교,서울특별시 노원구 월계동 320-8,서울특별시 노원구 월계로55길 48,37.63319251,127.0595343
500,B000002077,서울상수초등학교,초등학교,서울특별시 노원구 상계동 755,서울특별시 노원구 동일로216길 66,37.65110502,127.0647586
502,B000002278,서울대모초등학교,초등학교,서울특별시 강남구 일원동 736,서울특별시 강남구 광평로20길 27,37.48059845,127.0859938
503,B000002308,서울본동초등학교,초등학교,서울특별시 동작구 본동 133,서울특별시 동작구 노량진로26길 16-40,37.50992508,126.9538508
504,B000002326,서울남부초등학교,초등학교,서울특별시 관악구 신림동 467,서울특별시 관악구 남부순환로163길 14,37.48511944,126.9221838
507,B000001989,서울백산초등학교,초등학교,서울특별시 금천구 시흥동 438-5,서울특별시 금천구 시흥대로38길 78,37.44673975,126.905146
509,B000001994,서울여의도초등학교,초등학교,서울특별시 영등포구 여의도동 40-3,서울특별시 영등포구 여의대방로 439,37.52320482,126.9367944
510,B000002003,서울선유초등학교,초등학교,서울특별시 영등포구 양평동3가 91,서울특별시 영등포구 선유로43가길 14,37.53287919,126.8927768
513,B000002395,서울길원초등학교,초등학교,서울특별시 성북구 길음동 1280-4,서울특별시 성북구 길음로 15길 55,37.60906464,127.0167996
514,B000001971,서울신미림초등학교,초등학교,서울특별시 구로구 신도림동 398-28,서울특별시 구로구 신도림로 26,37.50714192,126.8795527
515,B000002263,서울이수초등학교,초등학교,서울특별시 서초구 방배동 468-6,서울특별시 서초구 방배천로4길 23,37.47837133,126.9844171
516,B000002232,서울탑산초등학교,초등학교,서울특별시 강서구 가양동 1473,서울특별시 강서구 허준로 109,37.56701719,126.8523683
517,B000001996,서울영중초등학교,초등학교,서울특별시 영등포구 영등포동7가 53,서울특별시 영등포구 양산로 185,37.5241433,126.9036955
518,B000002376,서울신양초등학교,초등학교,서울특별시 광진구 자양동 504,서울특별시 광진구 능동로 42,37.53462395,127.0699953
519,B000002087,서울혜화초등학교,초등학교,서울특별시 종로구 혜화동 13-1,서울특별시 종로구 혜화로 32,37.58863443,127.0002536
520,B000002390,서울정덕초등학교,초등학교,서울특별시 성북구 동소문동7가 118-1,서울특별시 성북구 아리랑로 63,37.59823995,127.0134213
521,B000001952,서울천왕초등학교,초등학교,서울특별시 구로구 천왕동 273-2,서울특별시 구로구 천왕로1길 11,37.48145598,126.8370629
522,B000001917,서울연가초등학교,초등학교,서울특별시 서대문구 남가좌동 364-6,서울특별시 서대문구 증가로12가길 49-50,37.5795632,126.9173292
523,B000001977,서울문교초등학교,초등학교,서울특별시 금천구 독산동 산202-1,서울특별시 금천구 독산로54길 102,37.46672027,126.9088159
530,B000002036,서울신창초등학교,초등학교,서울특별시 도봉구 창동 468-1,서울특별시 도봉구 덕릉로60길 93,37.63659186,127.0420843
531,B000022774,서울상현초등학교,초등학교,서울특별시 동작구 상도동 531-1,서울특별시 동작구 상도로58길 21,37.49487439,126.9526884
532,B000002094,운현초등학교,초등학교,서울특별시 종로구 운니동 114-7,서울특별시 종로구 삼일대로 460,37.57663053,126.9881575
536,B000001861,서울동원초등학교,초등학교,서울특별시 중랑구 망우동 216,서울특별시 중랑구 송림길 114,37.60457824,127.1044913
538,B000001910,은혜초등학교,초등학교,서울특별시 은평구 불광동 331-27,서울특별시 은평구 통일로78가길 20,37.61773281,126.9273984
539,B000001930,서울공덕초등학교,초등학교,서울특별시 마포구 공덕동 256-4,서울특별시 마포구 만리재옛길 13,37.54580335,126.9548231
540,B000001884,서울진관초등학교,초등학교,서울특별시 은평구 진관동 8,서울특별시 은평구 진관4로 78-16,37.64543483,126.9292124
542,B000002105,리라초등학교,초등학교,서울특별시 중구 예장동 8-148,서울특별시 중구 소파로2길 7,37.5578197,126.9879121
544,B000002264,서울서래초등학교,초등학교,서울특별시 서초구 방배동 771,서울특별시 서초구 방배로 260,37.496404,126.9901565
545,B000002318,서울남성초등학교,초등학교,서울특별시 동작구 사당동 324-22,서울특별시 동작구 사당로23길 57-14,37.48459498,126.9754874
548,B000001939,서울성원초등학교,초등학교,서울특별시 마포구 성산동 175-1,서울특별시 마포구 월드컵로36길 34,37.56698252,126.9050853
549,B000001975,서울오류남초등학교,초등학교,서울특별시 구로구 오류동 191-1,서울특별시 구로구 서해안로24길 22,37.48968652,126.8391127
552,B000002298,서울역삼초등학교,초등학교,서울특별시 강남구 역삼동 833-7,서울특별시 강남구 강남대로66길 21,37.49316528,127.0326527
554,B000002109,서울원효초등학교,초등학교,서울특별시 용산구 산천동 6-73,서울특별시 용산구 효창원로13길 38,37.53616126,126.9515453
555,B000002323,서울흑석초등학교,초등학교,서울특별시 동작구 흑석동 7-1,서울특별시 동작구 현충로 87,37.50829272,126.9651701
558,B000002381,서울중광초등학교,초등학교,서울특별시 광진구 중곡동 220-22,서울특별시 광진구 긴고랑로13길 59,37.56524214,127.082693
560,B000001940,서울성서초등학교,초등학교,서울특별시 마포구 성산동 31-1,서울특별시 마포구 성미산로7길 24,37.56059575,126.9109242
561,B000001878,서울묵동초등학교,초등학교,서울특별시 중랑구 중화동 277-1,서울특별시 중랑구 동일로138길 27,37.60335949,127.0808272
562,B000001906,서울대은초등학교,초등학교,서울특별시 은평구 대조동 82-5,서울특별시 은평구 통일로69길 12-15,37.61236712,126.9258698
564,B000001970,서울구일초등학교,초등학교,서울특별시 구로구 구로동 685-221,서울특별시 구로구 구일로 68,37.49319187,126.8734727
567,B000002186,서울신은초등학교,초등학교,서울특별시 양천구 신정동 1319,서울특별시 양천구 신정이펜2로 30,37.51391281,126.8321696
568,B000002290,서울학동초등학교,초등학교,서울특별시 강남구 논현동 264-7,서울특별시 강남구 선릉로115길 42,37.51226106,127.0395978
571,B000002120,서울남정초등학교,초등학교,서울특별시 용산구 원효로2가 54-1,서울특별시 용산구 원효로64길 17-10,37.53567383,126.9648037
574,B000002037,서울신화초등학교,초등학교,서울특별시 도봉구 창동 504-33,서울특별시 도봉구 우이천로 120,37.63319504,127.0408842
575,B000002057,서울상곡초등학교,초등학교,서울특별시 노원구 상계동 678,서울특별시 노원구 노원로38길 34,37.66290401,127.0620747
576,B000002282,서울언주초등학교,초등학교,서울특별시 강남구 도곡동 922,서울특별시 강남구 남부순환로363길 19,37.486322,127.036793
577,B000002241,서울방화초등학교,초등학교,서울특별시 강서구 방화동 542-2,서울특별시 강서구 양천로6길 92,37.56870373,126.8074982
580,B000002017,서울초당초등학교,초등학교,서울특별시 도봉구 방학동 514-2,서울특별시 도봉구 해등로32길 11,37.65862783,127.0219562
582,B000002408,서울정릉초등학교,초등학교,서울특별시 성북구 정릉동 798-1,서울특별시 성북구 솔샘로25가길 8,37.61979605,127.0052561
583,B000002136,서울잠현초등학교,초등학교,서울특별시 송파구 신천동 17-2,서울특별시 송파구 올림픽로 37길 109,37.52258587,127.1047786
588,B000002373,서울장안초등학교,초등학교,서울특별시 광진구 군자동 365,서울특별시 광진구 군자로 74,37.54987645,127.0724025
590,B000001945,서울한서초등학교,초등학교,서울특별시 마포구 염리동 24-140,서울특별시 마포구 대흥로24바길 27,37.55364783,126.9497788
592,B000002052,서울용원초등학교,초등학교,서울특별시 노원구 공릉동 709,서울특별시 노원구 섬밭로 144,37.62992285,127.0689401
593,B000002367,서울양진초등학교,초등학교,서울특별시 광진구 광장동 414-1,서울특별시 광진구 워커힐로 32,37.54457517,127.0983249
594,B000002004,서울당중초등학교,초등학교,서울특별시 영등포구 양평동3가 42,서울특별시 영등포구 선유로 131,37.52628923,126.8894135
595,B000001962,서울고척초등학교,초등학교,서울특별시 구로구 고척동 129-3,서울특별시 구로구 경서로 31,37.50094829,126.8569791
598,B000001863,서울망우초등학교,초등학교,서울특별시 중랑구 망우동 153-1,서울특별시 중랑구 망우로72길 49,37.59873698,127.1038418
599,B000025276,서울새솔초등학교,초등학교,서울특별시 중랑구 신내동 241,서울특별시 중랑구 신내역로1길 164,37.61798909,127.1113284
601,B000024206,서울고현초등학교,초등학교,서울특별시 강동구 상일동 121,서울특별시 강동구 상일로11길 110,37.55380091,127.1660305
604,B000002407,서울정수초등학교,초등학교,서울특별시 성북구 정릉동 431-62,서울특별시 성북구 정릉로24길 58,37.60377489,127.0077189
605,B000002228,서울가곡초등학교,초등학교,서울특별시 강서구 마곡동 728-28,서울특별시 강서구 공항대로36길 74,37.55570761,126.8361031
606,B000002230,서울양천초등학교,초등학교,서울특별시 강서구 가양동 272-11,서울특별시 강서구 양천로 329,37.57018817,126.8395397
608,B000002148,서울석촌초등학교,초등학교,서울특별시 송파구 석촌동 267,서울특별시 송파구 가락로11길 26,37.50263063,127.1052122
609,B000002118,서울금양초등학교,초등학교,서울특별시 용산구 효창동 126-4,서울특별시 용산구 효창원로 137,37.54094231,126.9618319
611,B000002112,서울이태원초등학교,초등학교,서울특별시 용산구 이태원동 406,서울특별시 용산구 녹사평대로40길 19,37.53647771,126.9876727
612,B000001908,선일초등학교,초등학교,서울특별시 은평구 갈현동 240-1,서울특별시 은평구 갈현로29길 27,37.62030421,126.9119931
613,B000001859,서울면목초등학교,초등학교,서울특별시 중랑구 면목동 221,서울특별시 중랑구 면목로 434,37.5906966,127.0872878
615,B000002093,서울효제초등학교,초등학교,서울특별시 종로구 효제동 255-4,서울특별시 종로구 대학로 12,37.57268283,127.003491
617,B000002277,서울수서초등학교,초등학교,서울특별시 강남구 수서동 709,서울특별시 강남구 광평로51길 46,37.49115148,127.1015496
621,B000002370,서울동의초등학교,초등학교,서울특별시 광진구 구의동 4-5,서울특별시 광진구 영화사로 111,37.55342244,127.0990473
622,B000001924,서울인왕초등학교,초등학교,서울특별시 서대문구 홍제동 241-113,서울특별시 서대문구 세무서길 33-9,37.59023007,126.9448045
625,B000002374,서울자양초등학교,초등학교,서울특별시 광진구 자양동 222-6,서울특별시 광진구 아차산로44길 26,37.53698824,127.0797396
628,B000002245,서울신월초등학교,초등학교,서울특별시 강서구 화곡동 1080,서울특별시 강서구 강서로31길 48,37.54036551,126.8394555
630,B000002062,서울노원초등학교,초등학교,서울특별시 노원구 상계동 1014,서울특별시 노원구 동일로230나길 32,37.67359347,127.0584544
632,B000002014,서울대길초등학교,초등학교,서울특별시 영등포구 신길동 4482,서울특별시 영등포구 대방천로 206,37.49811236,126.9131739
633,B000002207,서울신남초등학교,초등학교,서울특별시 양천구 신월동 587,서울특별시 양천구 남부순환로83길 44,37.51652866,126.8447962
634,B000001887,서울구현초등학교,초등학교,서울특별시 은평구 구산동 164,서울특별시 은평구 갈현로15길 51,37.60984462,126.9057958
635,B000001932,서울용강초등학교,초등학교,서울특별시 마포구 대흥동 51,서울특별시 마포구 백범로17길 9,37.54910215,126.9440443
636,B000002358,서울경일초등학교,초등학교,서울특별시 성동구 성수동1가 656-32,서울특별시 성동구 뚝섬로 332,37.5409419,127.0466051
639,B000002152,서울개롱초등학교,초등학교,서울특별시 송파구 오금동 159,서울특별시 송파구 문정로 211,37.49736261,127.1398881
640,B000022763,서울공항초등학교,초등학교,서울특별시 강서구 마곡동 397-2,서울특별시 강서구 마곡서1로 68,37.56302167,126.8216459
644,B000002334,서울청룡초등학교,초등학교,서울특별시 관악구 봉천동 390-3,서울특별시 관악구 관악로5길 61,37.47672527,126.9512057
645,B000002107,동산초등학교,초등학교,서울특별시 중구 신당동 333-579,서울특별시 중구 매봉18길 109,37.55620463,127.0167254
648,B000002304,서울포이초등학교,초등학교,서울특별시 강남구 개포동 1273,서울특별시 강남구 개포로22길 87,37.47591562,127.0525106
650,B000002026,서울창도초등학교,초등학교,서울특별시 도봉구 방학동 722-9,서울특별시 도봉구 방학로 32-28,37.66413487,127.048784
656,B000002364,서울무학초등학교,초등학교,서울특별시 성동구 하왕십리동 950-1,서울특별시 성동구 무학봉15길 21,37.56327474,127.0296135
660,B000002409,서울청덕초등학교,초등학교,서울특별시 성북구 정릉동 847,서울특별시 성북구 정릉로9라길 11,37.61203173,127.0003334
663,B000002114,서울용암초등학교,초등학교,서울특별시 용산구 용산동2가 5-2147,서울특별시 용산구 녹사평대로60길 39,37.5453029,126.9894348
665,B000002096,서울남산초등학교,초등학교,서울특별시 중구 남산동2가 2,서울특별시 중구 퇴계로22길 17,37.55978374,126.9867556
666,B000002126,서울중대초등학교,초등학교,서울특별시 송파구 송파동 191,서울특별시 송파구 송파대로36길 8,37.4998119,127.1136055
668,B000002103,서울청구초등학교,초등학교,서울특별시 중구 신당동 330-2,서울특별시 중구 다산로 170,37.55911668,127.0137244
671,B000002267,서울서초초등학교,초등학교,서울특별시 서초구 서초동 1310-6,서울특별시 서초구 서운로 178,37.49904877,127.0248915
674,B000002312,서울행림초등학교,초등학교,서울특별시 동작구 사당동 산32-114,서울특별시 동작구 솔밭로 47,37.48280761,126.9649643
675,B000001914,서울홍은초등학교,초등학교,서울특별시 서대문구 홍제동 286-5,서울특별시 서대문구 세검정로 105,37.59754027,126.949458
676,B000002402,서울석계초등학교,초등학교,서울특별시 성북구 석관동 27-3,서울특별시 성북구 한천로58길 273,37.60881368,127.0697321
679,B000002324,중앙대학교사범대학부속초등학교,초등학교,서울특별시 동작구 흑석동 233-2,서울특별시 동작구 서달로 135,37.50545264,126.9596777
680,B000002071,서울중원초등학교,초등학교,서울특별시 노원구 중계동 502,서울특별시 노원구 섬밭로 316,37.64398229,127.0627832
681,B000002021,서울누원초등학교,초등학교,서울특별시 도봉구 도봉동 22-19,서울특별시 도봉구 마들로 859-44,37.68723271,127.0492672
682,B000002216,서울화일초등학교,초등학교,서울특별시 강서구 화곡동 61-184,서울특별시 강서구 까치산로10길 70,37.54072601,126.8474076
683,B000001844,서울군자초등학교,초등학교,서울특별시 동대문구 장안동 239-2,서울특별시 동대문구 한천로6길 21,37.56412232,127.0605233
685,B000002283,서울대치초등학교,초등학교,서울특별시 강남구 대치동 505,서울특별시 강남구 양재천로 363,37.49127807,127.0621964
688,B000001920,서울연희초등학교,초등학교,서울특별시 서대문구 연희동 88-1,서울특별시 서대문구 연희로 136,37.56904593,126.9341423
689,B000002268,서울서이초등학교,초등학교,서울특별시 서초구 서초동 1334-2,서울특별시 서초구 서운로 35,37.49156467,127.025618
690,B000002360,서울송원초등학교,초등학교,서울특별시 성동구 송정동 72-8,서울특별시 성동구 동일로43길 9,37.55415927,127.0695262
691,B000002251,유석초등학교,초등학교,서울특별시 강서구 등촌동 82-1,서울특별시 강서구 화곡로69길 9,37.56080588,126.8537249
692,B000002149,서울송파초등학교,초등학교,서울특별시 송파구 송파동 114,서울특별시 송파구 백제고분로 400,37.50713737,127.111119
696,B000002265,서울방배초등학교,초등학교,서울특별시 서초구 방배동 861-1,서울특별시 서초구 방배중앙로13길 26,37.4867641,126.9871924
699,B000002259,서울매헌초등학교,초등학교,서울특별시 서초구 양재동 311-1,서울특별시 서초구 언남길 8,37.47126248,127.0420698
701,B000002424,서울화계초등학교,초등학교,서울특별시 강북구 미아동 127-2,서울특별시 강북구 솔매로50가길 25,37.62388498,127.0297162
706,B000002248,서울등현초등학교,초등학교,서울특별시 강서구 등촌동 702-5,서울특별시 강서구 화곡로65길 124,37.56145118,126.8475984
709,B000002190,서울목운초등학교,초등학교,서울특별시 양천구 목동 922,서울특별시 양천구 목동동로 235,37.52700952,126.8730442
716,B000002199,서울강신초등학교,초등학교,서울특별시 양천구 신월동 6-7,서울특별시 양천구 월정로 280,37.54209971,126.8295837
717,B000002044,서울상원초등학교,초등학교,서울특별시 노원구 상계동 645,서울특별시 노원구 한글비석로54길 119,37.66763033,127.0597173
718,B000002156,서울풍성초등학교,초등학교,서울특별시 송파구 풍납동 388-8,서울특별시 송파구 강동대로2길 13,37.52629486,127.1134884
720,B000001934,서울동교초등학교,초등학교,서울특별시 마포구 망원동 426-5,서울특별시 마포구 월드컵로25길 86,37.55862448,126.9024006
724,B000002132,서울잠신초등학교,초등학교,서울특별시 송파구 잠실동 22-4,서울특별시 송파구 잠실로 32,37.51411407,127.0879435
726,B000002154,서울풍납초등학교,초등학교,서울특별시 송파구 풍납동 165,서울특별시 송파구 풍성로 43,37.53440483,127.1172037
727,B000002311,서울삼일초등학교,초등학교,서울특별시 동작구 사당동 산18-38,서울특별시 동작구 사당로23나길 27,37.48823549,126.9751016
730,B000001905,서울증산초등학교,초등학교,서울특별시 은평구 증산동 212,서울특별시 은평구 증산서길 61,37.58256527,126.9042764
732,B000002380,서울용마초등학교,초등학교,서울특별시 광진구 중곡동 135-1,서울특별시 광진구 천호대로113길 10,37.55782735,127.0835274
734,B000002272,서울우암초등학교,초등학교,서울특별시 서초구 우면동 58,서울특별시 서초구 바우뫼로7길 38,37.47229555,127.0237234
736,B000002372,서울구남초등학교,초등학교,서울특별시 광진구 구의동 587-95,서울특별시 광진구 구의강변로 69,37.53709659,127.0922888
738,B000002338,서울인헌초등학교,초등학교,서울특별시 관악구 봉천동 212-3,서울특별시 관악구 낙성대로 23,37.47675499,126.9598639
740,B000002022,서울오봉초등학교,초등학교,서울특별시 도봉구 도봉동 608-22,서울특별시 도봉구 시루봉로 285,37.67175795,127.040259
741,B000002423,서울송중초등학교,초등학교,서울특별시 강북구 미아동 94-1,서울특별시 강북구 오현로 9,37.61700008,127.0314657
746,B000002045,서울불암초등학교,초등학교,서울특별시 노원구 중계동 366-2,서울특별시 노원구 중계로 178,37.65078442,127.0806018
749,B000002411,서울숭례초등학교,초등학교,서울특별시 성북구 종암동 22-1,서울특별시 성북구 종암로5길 14,37.59452119,127.0352972
750,B000001942,서울신석초등학교,초등학교,서울특별시 마포구 신수동 429-2,서울특별시 마포구 대흥로 33,37.54453582,126.9377793
751,B000002430,서울유현초등학교,초등학교,서울특별시 강북구 수유동 466-52,서울특별시 강북구 인수봉로37길 24,37.63234717,127.011421
752,B000002292,서울대현초등학교,초등학교,서울특별시 강남구 대치동 969,서울특별시 강남구 역삼로98길 16,37.50372159,127.0635654
753,B000002024,서울방학초등학교,초등학교,서울특별시 도봉구 방학동 302,서울특별시 도봉구 도당로9길 34,37.66393373,127.032748
754,B000001981,서울신흥초등학교,초등학교,서울특별시 금천구 시흥동 704-56,서울특별시 금천구 독산로36 나 길 21,37.45934816,126.9093508
756,B000002419,서울오현초등학교,초등학교,서울특별시 강북구 번동 248,서울특별시 강북구 월계로 221,37.62341912,127.0465761
757,B000002280,서울양전초등학교,초등학교,서울특별시 강남구 개포동 183,서울특별시 강남구 개포로 513,37.49028284,127.0694253
758,B000001879,서울중흥초등학교,초등학교,서울특별시 중랑구 중화동 119,서울특별시 중랑구 봉화산로 82,37.60167188,127.0841422
