,주소,위도,경도,지하철 평균거리
972,서울특별시 서초구 서초중앙로 200,37.4991876,127.0160708,3.094554315
973,서울특별시 서초구 서초중앙로 188,37.4981987,127.0133305,4.712719508
974,서울특별시 서초구 서초중앙로 15,37.4830098,127.0160375,4.213178995
975,서울특별시 서초구 서초대로74길 30,37.4948555,127.0266736,2.530757782
976,서울특별시 서초구 서초대로65길 13-10,37.4985584,127.0188966,4.05501639
977,서울특별시 서초구 서초대로58길 10,37.4942468,127.0175669,5.83893012
978,서울특별시 서초구 서초대로40길 72,37.487956,127.0079656,5.549516756
979,서울특별시 서초구 서초대로34길 34,37.4875435,126.9992461,4.279615462
980,서울특별시 서초구 서초대로1길 34,37.4901591,126.9839318,4.939861141
981,서울특별시 서초구 서초대로1길 30,37.4885417,126.9839808,6.068711324
982,서울특별시 서초구 서초대로 385,37.4973943,127.0226759,4.034820879
983,서울특별시 서초구 서초대로 17,37.4860524,126.9842059,6.63416527
984,서울특별시 서초구 서운로 62,37.490773,127.028121,2.259463615
985,서울특별시 서초구 서운로 221,37.5020921,127.0199915,1.17122996
986,서울특별시 서초구 서운로 201,37.50158639,127.0212026,1.363763966
987,서울특별시 서초구 서운로 200,37.5000161,127.0214472,3.50979472
988,서울특별시 서초구 사평대로28길 31,37.4991043,127.0008946,2.893202089
989,서울특별시 서초구 사평대로 240,37.5023578,127.0075124,6.102100463
990,서울특별시 서초구 사평대로 154,37.5003957,127.0020963,3.875304457
991,서울특별시 서초구 사임당로23길 53,37.4929518,127.020739,5.314996106
992,서울특별시 서초구 사임당로19길 10,37.4909929,127.0201769,4.622389957
993,서울특별시 서초구 사임당로17길 116,37.4934608,127.0199579,5.497979337
994,서울특별시 서초구 사임당로 137,37.4904484,127.024545,4.184111063
995,서울특별시 서초구 방배천로18길 11,37.4837751,126.9844578,7.499090418
996,서울특별시 서초구 방배중앙로 207-10,37.4978313,126.9844585,1.489751183
997,서울특별시 서초구 방배선행길 2,37.472626,126.9844943,4.530358079
998,서울특별시 서초구 방배선행길 1,37.4744136,126.9825806,7.376635361
999,서울특별시 서초구 방배로45길 2,37.4974479,126.9868947,1.190785073
1000,서울특별시 서초구 방배로37길 26-9,37.493704,126.9877923,2.383113716
1001,서울특별시 서초구 방배로33길 29,37.4912762,126.9893021,3.100093918
1002,서울특별시 서초구 방배로2길 24-5,37.4762582,127.0027232,1.37571089
1003,서울특별시 서초구 방배로19길 67,37.4835259,126.9919326,5.398694025
1004,서울특별시 서초구 방배로18길 67,37.48596751,126.9989679,3.791605095
1005,서울특별시 서초구 방배로 270,37.4971521,126.9897344,
1006,서울특별시 서초구 방배로 249,37.4940815,126.9892632,2.2688925
1007,서울특별시 서초구 방배로 14,37.4770722,127.0025259,1.548209302
1008,서울특별시 서초구 반포대로 58,37.4856728,127.0113898,5.305854874
1009,서울특별시 서초구 반포대로 310-6,37.507069,127.001701,5.63953187
1010,서울특별시 서초구 반포대로 275,37.502999,126.9997222,4.39625207
1011,서울특별시 서초구 반포대로 122,37.4910746,127.0085802,7.292355474
1012,서울특별시 서초구 바우뫼로7길 51,37.4728411,127.0230189,
1013,서울특별시 서초구 바우뫼로7길 29,37.4713949,127.0237739,
1014,서울특별시 서초구 바우뫼로18길 20,37.473609,127.033003,
1015,서울특별시 서초구 바우뫼로 91,37.4655445,127.0246641,1.158685638
1016,서울특별시 서초구 바우뫼로 91,37.4775008,127.0290739,1.158685638
1017,서울특별시 서초구 바우뫼로 53,37.472602,127.0276672,
1018,서울특별시 서초구 명달로9길 57,37.47933498,127.0024209,2.091963724
1019,서울특별시 서초구 명달로6길 31,37.4812021,127.0067349,2.296669232
1020,서울특별시 서초구 명달로4길 30,37.4785869,127.0077138,1.064805146
1021,서울특별시 서초구 매헌로 16,37.4651237,127.0361275,
1022,서울특별시 서초구 동광로1길 112,37.4967244,126.9845182,1.282911264
1023,서울특별시 서초구 동광로 89-5,37.4943275,126.9917515,1.305441689
1024,서울특별시 서초구 논현로27길 57,37.4791982,127.0413928,2.247075255
1025,서울특별시 서초구 남부순환로323길 38-15,37.4824547,127.0138848,2.761406818
1026,서울특별시 서초구 남부순환로 2343-10,37.4785869,127.0077138,1.064805146
1027,서울특별시 서초구 남부순환로 2311-12,37.4776829,127.0051216,1.287078683
1028,서울특별시 서초구 남부순환로 2183,37.4751718,126.9900534,3.576161827
1029,서울특별시 서초구 나루터로4길 39,37.5116554,127.0123844,7.072937134
1030,서울특별시 서초구 과천대로 908,37.4720641,126.9836476,4.472147713
1031,서울특별시 서초구 고무래로10길 39,37.4992014,127.0102751,7.395736589
1032,서울특별시 서초구 고무래로 94,37.5003507,127.0178518,3.467780159
1033,서울특별시 서초구 고무래로 89,37.50131133,127.0176792,3.257915143
1034,서울특별시 서초구 고무래로 35,37.5037656,127.0133366,4.300558811
1035,서울특별시 서초구 강남대로53길 11,37.4939673,127.0278848,2.136046632
1036,서울특별시 서대문구 홍제천로 136,37.57512476,126.9274723,
1037,서울특별시 서대문구 홍제내길 168,37.5887933,126.9381745,1.87014816
1038,서울특별시 서대문구 홍은중앙로3길 9,37.598029,126.945723,1.102895615
1039,서울특별시 서대문구 홍은중앙로1길 65,37.5991679,126.9439015,1.395854538
1040,서울특별시 서대문구 홍은중앙로1길 33,37.5975121,126.9446692,2.195448952
1041,서울특별시 서대문구 홍은중앙로1길 100,37.600043,126.944439,1.339964094
1042,서울특별시 서대문구 홍은중앙로 149,37.5972741,126.9378412,2.399491965
1043,서울특별시 서대문구 포방터10길 33,37.6030233,126.9509978,
1044,서울특별시 서대문구 통일로48가길 37,37.5949317,126.9420732,2.572423299
1045,서울특별시 서대문구 통일로39가길 57,37.5890017,126.9414014,3.961913302
1046,서울특별시 서대문구 통일로34길 46,37.5856879,126.9501007,7.889148183
1047,서울특별시 서대문구 통일로34길 46,37.5838257,126.9516215,7.889148183
1048,서울특별시 서대문구 통일로34길 43,37.5876675,126.9495987,7.440155352
1049,서울특별시 서대문구 통일로34길 43,37.5866004,126.9505613,7.440155352
1050,서울특별시 서대문구 통일로26길 17,37.583841,126.95112,4.043318574
1051,서울특별시 서대문구 통일로25길 30,37.5830058,126.9475449,4.201223466
1052,서울특별시 서대문구 통일로 553,37.5972741,126.9378412,2.399491965
1053,서울특별시 서대문구 통일로 510,37.59456536,126.9411725,2.618419629
1054,서울특별시 서대문구 통일로 395,37.58463448,126.9444662,3.894671508
1055,서울특별시 서대문구 통일로 348,37.5819293,126.9520597,3.520345025
1056,서울특별시 서대문구 통일로 332,37.5804108,126.9528765,3.61044716
1057,서울특별시 서대문구 통일로 319,37.5784484,126.9508555,3.345495851
1058,서울특별시 서대문구 통일로 279-75,37.5749642,126.9514854,2.884192989
1059,서울특별시 서대문구 증가로 200-8,37.5802688,126.9172378,1.300787535
1060,서울특별시 서대문구 증가로 191,37.5786616,126.9160723,2.333287855
1061,서울특별시 서대문구 증가로 191,37.577934,126.9165687,2.333287855
1062,서울특별시 서대문구 증가로 150,37.58061874,126.9202967,1.014131767
1063,서울특별시 서대문구 이화여대길 50-12,37.5595234,126.9479632,3.471672284
1064,서울특별시 서대문구 이화여대8길 62,37.5591855,126.9501114,4.661541919
1065,서울특별시 서대문구 이화여대8길 123,37.562291,126.951063,2.644620702
1066,서울특별시 서대문구 응암로 33,37.5768106,126.9079507,2.91145284
1067,서울특별시 서대문구 응암로 28,37.5759022,126.9091078,2.541581069
1068,서울특별시 서대문구 연희로5길 14,37.56397,126.9281324,1.136600068
1069,서울특별시 서대문구 연희로41길 102,37.5938186,126.935449,2.310935905
1070,서울특별시 서대문구 연희로32길 48,37.5764491,126.9391726,
1071,서울특별시 서대문구 연희로32길 20,37.5754721,126.9362953,
1072,서울특별시 서대문구 연희로 38-20,37.5615291,126.9295194,2.499315039
1073,서울특별시 서대문구 연희로 377,37.5905613,126.938788,1.912713607
1074,서울특별시 서대문구 수색로6길 43,37.5719992,126.9126716,
1075,서울특별시 서대문구 수색로 154,37.5765928,126.9040715,4.373309221
1076,서울특별시 서대문구 수색로 147-1,37.575195,126.904045,3.923210706
1077,서울특별시 서대문구 수색로 100,37.572773,126.9109013,1.076239636
1078,서울특별시 서대문구 세무서길 106-12,37.5921958,126.948372,1.880898562
1079,서울특별시 서대문구 세무서2길 64,37.5892439,126.9491411,3.317875954
1080,서울특별시 서대문구 세검정로3길 63,37.5935653,126.9466544,1.723431512
1081,서울특별시 서대문구 세검정로1길 95,37.5954557,126.9455393,1.317922427
1082,서울특별시 서대문구 세검정로1길 35,37.5932796,126.943037,1.92634111
1083,서울특별시 서대문구 세검정로 134,37.5951028,126.9523764,
1084,서울특별시 서대문구 세검정로 134,37.5951028,126.9523764,
1085,서울특별시 서대문구 서소문로 43-8,37.4997285,127.0499952,1.855596632
1086,서울특별시 서대문구 서소문로 27,37.5604168,126.9651045,10.04377539
1087,서울특별시 서대문구 북아현로1길 50,37.56190913,126.9560004,5.522186707
1088,서울특별시 서대문구 북아현로1길 17,37.55829857,126.9549743,7.760033683
1089,서울특별시 서대문구 문화촌길 6-24,37.592258,126.9494989,1.643565213
1090,서울특별시 서대문구 모래내로 430,37.5887167,126.9494371,3.429869085
1091,서울특별시 서대문구 모래내로 411,37.58267368,126.9403932,2.45777577
1092,서울특별시 서대문구 모래내로 309,37.579183,126.9316681,
1093,서울특별시 서대문구 모래내로 151,37.56989002,126.9178155,
1094,서울특별시 서대문구 동교로 291,37.5652014,126.927128,1.027786442
1095,서울특별시 서대문구 독립문로8길 54,37.5676522,126.958455,3.813014585
1096,서울특별시 서대문구 독립문로14길 74,37.5663309,126.9598553,5.305309191
1097,서울특별시 서대문구 독립문로14길 33,37.5662487,126.9613516,5.705409262
1098,서울특별시 서대문구 독립문로 10,37.5703141,126.9584462,2.995584918
1099,서울특별시 서대문구 독립문공원길 17,37.5725382,126.9548958,6.636595453
1100,서울특별시 서대문구 독립문공원길 17,37.5720665,126.9567073,6.636595453
1101,서울특별시 서대문구 거북골로18가길 23,37.5773849,126.912154,2.379738559
1102,서울특별시 서대문구 거북골로14길 32,37.5757029,126.9141298,
1103,서울특별시 서대문구 거북골로 84,37.576911,126.918137,
1104,서울특별시 서대문구 거북골로 154,37.5768267,126.9121106,4.420626569
1105,서울특별시 서대문구 거북골로 154,37.5765711,126.9131574,4.420626569
1106,서울특별시 서대문구 거북골로 120,37.5759769,126.9156652,
1107,서울특별시 서대문구 거북골로 100,37.5755277,126.9162819,
1108,서울특별시 서대문구 가재울미래로 2,37.5738971,126.9226559,
1109,서울특별시 서대문구 가재울로 45,37.5747049,126.9195759,
1110,서울특별시 서대문구 가재울로 45,37.5747183,126.920496,
1111,서울특별시 마포구 희우정로 77,37.55208703,126.9033685,2.397338006
1112,서울특별시 마포구 토정로32길 11,37.5394266,126.9413292,3.104220966
1113,서울특별시 마포구 토정로31길 24,37.54166387,126.943228,6.300164092
1114,서울특별시 마포구 토정로31길 23,37.543435,126.9413984,6.643100827
1115,서울특별시 마포구 토정로 242,37.5430889,126.9370025,4.222828738
1116,서울특별시 마포구 토정로 167,37.5462183,126.9302387,4.360718901
1117,서울특별시 마포구 토정로 158,37.5448541,126.9281273,3.827437979
1118,서울특별시 마포구 토정로 11,37.54590075,126.9121748,4.651349613
1119,서울특별시 마포구 큰우물로 28,37.543435,126.9413984,6.643100827
1120,서울특별시 마포구 창전로2길 10,37.5481848,126.9335887,6.008968596
1121,서울특별시 마포구 창전로 45,37.5465994,126.9318242,4.995607949
1122,서울특별시 마포구 창전로 26,37.5440956,126.931681,4.007061347
1123,서울특별시 마포구 월드컵북로5나길 18,37.5574299,126.9167558,5.495854562
1124,서울특별시 마포구 월드컵북로47길 8,37.5753148,126.8933187,2.551926411
1125,서울특별시 마포구 월드컵북로47길 46,37.5749496,126.8915091,2.202013822
1126,서울특별시 마포구 월드컵북로43길 11,37.5740878,126.8968328,3.757842187
1127,서울특별시 마포구 월드컵북로42가길 11,37.575112,126.896649,3.539400554
1128,서울특별시 마포구 월드컵북로38길 54,37.5726291,126.9045765,3.546219765
1129,서울특별시 마포구 월드컵북로38가길 20,37.5706353,126.905875,4.010006673
1130,서울특별시 마포구 월드컵북로30길 9-22,37.5693576,126.908252,2.494974849
1131,서울특별시 마포구 월드컵북로 502-7,37.5869909,126.8798182,
1132,서울특별시 마포구 월드컵북로 502-37,37.587704,126.882139,
1133,서울특별시 마포구 월드컵북로 502-36,37.5861713,126.881979,
1134,서울특별시 마포구 월드컵북로 501,37.5847997,126.8781709,
1135,서울특별시 마포구 월드컵북로 260,37.5684652,126.9028201,4.725549003
1136,서울특별시 마포구 월드컵북로 216,37.5697756,126.9053595,4.165109616
1137,서울특별시 마포구 월드컵로42길 12,37.5776205,126.8829174,
1138,서울특별시 마포구 월드컵로3길 14,37.5510349,126.912344,8.281962507
1139,서울특별시 마포구 월드컵로1길 14,37.55000852,126.9119634,7.858948368
1140,서울특별시 마포구 월드컵로 207,37.5643113,126.9014624,4.674765764
1141,서울특별시 마포구 연남로 52,37.5648197,126.9201576,1.069990545
1142,서울특별시 마포구 양화로 72,37.5507398,126.9167103,8.850359474
1143,서울특별시 마포구 양화로 45,37.5513225,126.9139379,9.131626324
1144,서울특별시 마포구 신촌로 160,37.55629991,126.9432576,4.852019104
1145,서울특별시 마포구 신촌로 150,37.55625873,126.9421274,4.89099259
1146,서울특별시 마포구 신수로3길 19,37.5426551,126.9326689,2.66475116
1147,서울특별시 마포구 신수로 81,37.5487707,126.934029,5.479169666
1148,서울특별시 마포구 신수로 15,37.5433077,126.9336392,2.992963378
