,주소,위도,경도,편의점 평균거리
1259,서울특별시 동작구 상도로53길 8,37.4992699,126.9547179,93.24959843462639
1260,서울특별시 동작구 상도로53길 70,37.5021303,126.9543846,102.32244848952176
1261,서울특별시 동작구 상도로34길 42,37.5029264,126.9444312,125.5108646911094
1262,서울특별시 동작구 상도로31길 19,37.5059773,126.9437593,148.31472086001602
1263,서울특별시 동작구 상도로30길 39,37.50479404,126.9422942,282.63416519718635
1264,서울특별시 동작구 상도로30길 39,37.5048087,126.9438666,282.63416519718635
1265,서울특별시 동작구 상도로15길 131,37.50496812,126.9379669,128.01049478908726
1266,서울특별시 동작구 상도로 407,37.5012043,126.9509806,115.49967820705723
1267,서울특별시 동작구 상도로 346-2,37.4947757,126.9482556,76.54297510048913
1268,서울특별시 동작구 상도로 346-1,37.4958315,126.9511563,84.57207195197421
1269,서울특별시 동작구 상도로 320,37.5014488,126.9517257,114.55052498872864
1270,서울특별시 동작구 상도로 107,37.5015468,126.9316464,127.22811541098253
1271,서울특별시 동작구 사당로9가길 82,37.4882464,126.9678137,76.37010849279024
1272,서울특별시 동작구 사당로2길 2-32,37.5009336,126.9516004,113.16556833605057
1273,서울특별시 동작구 사당로2가길 188,37.4860661,126.9653347,89.52147080665972
1274,서울특별시 동작구 사당로2가길 173,37.48705,126.965263,81.94913755277773
1275,서울특별시 동작구 사당로27길 190,37.4907263,126.9724822,75.34897331138686
1276,서울특별시 동작구 사당로27길 181,37.4901983,126.9714969,75.94041946188746
1277,서울특별시 동작구 사당로27길 130,37.489462,126.9739891,97.56313790780436
1278,서울특별시 동작구 사당로23바길 9,37.4888821,126.9711461,83.67140976328658
1279,서울특별시 동작구 사당로23길 112,37.48754348,126.9742217,110.01279593408198
1280,서울특별시 동작구 사당로17길 52,37.4877838,126.972064,95.54487675060103
1281,서울특별시 동작구 사당로17길 111,37.4883008,126.9702379,84.2957975026527
1282,서울특별시 동작구 사당로16다길 57,37.4829384,126.96955,103.53197118418504
1283,서울특별시 동작구 사당로16길 96,37.4790915,126.9702595,122.11977893502339
1284,서울특별시 동작구 사당로13길 31,37.4854989,126.9711806,95.39066838566973
1285,서울특별시 동작구 사당로 90,37.492635,126.962381,63.954647453522874
1286,서울특별시 동작구 보라매로5길 5,37.492347,126.9251592,158.7691130291792
1287,서울특별시 동작구 보라매로5길 43,37.4914294,126.9233792,155.58776354520606
1288,서울특별시 동작구 보라매로5가길 16,37.4913255,126.9241097,157.75980358575816
1289,서울특별시 동작구 보라매로 70,37.4954331,126.9285594,144.3528417650367
1290,서울특별시 동작구 매봉로 99,37.5091245,126.9493928,123.65882491676679
1291,서울특별시 동작구 매봉로 134,37.5096842,126.9518199,104.59975817750178
1292,서울특별시 동작구 매봉로 123,37.5099892,126.9495123,118.63047063030548
1293,서울특별시 동작구 만양로8길 50,37.5096343,126.9478165,131.31219930052652
1294,서울특별시 동작구 만양로 84,37.5109978,126.9451391,132.2676398071846
1295,서울특별시 동작구 만양로 6,37.50499309,126.9467911,131.4357509983314
1296,서울특별시 동작구 만양로 26,37.5071675,126.9497843,249.64371951643253
1297,서울특별시 동작구 만양로 26,37.5071696,126.9497857,249.64371951643253
1298,서울특별시 동작구 만양로 19,37.5065005,126.9429565,291.5277179554218
1299,서울특별시 동작구 만양로 19,37.5075289,126.9439718,291.5277179554218
1300,서울특별시 동작구 등용로14길 34,37.51196,126.93323,96.57109780053852
1301,서울특별시 동작구 등용로 37,37.5053283,126.9330742,224.5460574352498
1302,서울특별시 동작구 등용로 37,37.5046037,126.933382,224.5460574352498
1303,서울특별시 동작구 등용로 127,37.5126917,126.9313091,82.83590862620174
1304,서울특별시 동작구 동작대로39길 22,37.4942151,126.9801633,89.40186027448657
1305,서울특별시 동작구 동작대로39가길 55,37.4940729,126.9784252,74.50737645762405
1306,서울특별시 동작구 동작대로29길 195,37.493362,126.9752458,56.76012777066927
1307,서울특별시 동작구 동작대로29길 119,37.4886826,126.9764363,116.93306817305442
1308,서울특별시 동작구 동작대로29길 118,37.4910995,126.9769147,95.8903982376941
1309,서울특별시 동작구 동작대로29길 110,37.4886826,126.9764363,116.93306817305442
1310,서울특별시 동작구 노량진로32길 156,37.5098847,126.9545986,88.77450581986288
1311,서울특별시 동작구 노량진로24길 2,37.5121972,126.9529795,82.68400369577272
1312,서울특별시 동작구 노량진로23가길 23,37.5136882,126.9514157,70.61338298320511
1313,서울특별시 동작구 노량진로22길 60,37.5107805,126.9496541,110.71550438526198
1314,서울특별시 동작구 남부순환로255길 21,37.4772227,126.9691308,123.06859734321085
1315,서울특별시 동대문구 휘경로 60,37.59416023,127.0649569,99.34714550078851
1316,서울특별시 동대문구 회기로8길 20,37.5888362,127.0391833,96.51131306641751
1317,서울특별시 동대문구 회기로5길 100,37.5965132,127.0414399,64.60715617104162
1318,서울특별시 동대문구 회기로26길 15,37.590378,127.0529551,104.41335997763696
1319,서울특별시 동대문구 황물로15길 25,37.5663332,127.0578742,137.1417795541987
1320,서울특별시 동대문구 홍릉로10길 48,37.5861654,127.04603,75.21795239136625
1321,서울특별시 동대문구 한천로63길 10,37.6047456,127.0648775,91.2144352717257
1322,서울특별시 동대문구 한천로58길 75-45,37.6017621,127.0679412,90.53934345054938
1323,서울특별시 동대문구 한천로58길 47,37.5997847,127.0685035,85.91824273661513
1324,서울특별시 동대문구 한천로58길 139,37.6025608,127.0698249,91.1215697461044
1325,서울특별시 동대문구 한천로58길 135,37.6022736,127.0708389,86.38167331507177
1326,서울특별시 동대문구 한천로58길 107,37.6013336,127.070234,86.7770204151945
1327,서울특별시 동대문구 한천로55길 9,37.5959326,127.067574,90.69027647546277
1328,서울특별시 동대문구 한천로37길 33,37.575779,127.065374,129.949532299814
1329,서울특별시 동대문구 한천로11길 10-1,37.5693658,127.0617276,173.4942349308673
1330,서울특별시 동대문구 한천로11길 10,37.5682471,127.061107,173.15150384353223
1331,서울특별시 동대문구 한천로 42,37.5664908,127.0625289,182.0688168224272
1332,서울특별시 동대문구 한천로 300,37.5874125,127.0686947,74.42517990089775
1333,서울특별시 동대문구 한천로 248,37.5830037,127.0707607,151.88383581865267
1334,서울특별시 동대문구 한천로 248,37.5830037,127.0707607,151.88383581865267
1335,서울특별시 동대문구 한천로 224,37.5812961,127.0688912,83.15565977721185
1336,서울특별시 동대문구 한빛로 73,37.57941943,127.03047,148.00103272110738
1337,서울특별시 동대문구 천호대로55길 11,37.57154174,127.0461942,83.93037452245292
1338,서울특별시 동대문구 천호대로47길 62,37.5748075,127.0445899,83.05862644200302
1339,서울특별시 동대문구 천장산로11길 22,37.6004297,127.0568469,80.46351428963901
1340,서울특별시 동대문구 제기로26길 26,37.5854139,127.0450821,73.15865151358395
1341,서울특별시 동대문구 제기로 131,37.5881072,127.0494012,78.46123727700575
1342,서울특별시 동대문구 제기로 129,37.587325,127.047631,73.1393869640296
1343,서울특별시 동대문구 정릉천동로 90,37.5799573,127.0357839,125.57849184780197
1344,서울특별시 동대문구 정릉천동로 80,37.5792417,127.0355,127.4308121293663
1345,서울특별시 동대문구 정릉천동로 58,37.5771878,127.0360455,112.25704143365692
1346,서울특별시 동대문구 정릉천동로 36,37.5755,127.035661,107.60436945344387
1347,서울특별시 동대문구 정릉천동로 16,37.5734458,127.0362528,105.12680386132946
1348,서울특별시 동대문구 전농로16길 51,37.5800088,127.0604943,82.60142428189124
1349,서울특별시 동대문구 전농로10길 20,37.574435,127.0595902,103.45628426905245
1350,서울특별시 동대문구 전농로10길 111,37.5773883,127.0628042,89.09833183290966
1351,서울특별시 동대문구 전농로 192,37.5819426,127.0556161,76.46168074145969
1352,서울특별시 동대문구 장한로27가길 37,37.57506694,127.0703654,145.25507788731014
1353,서울특별시 동대문구 장한로26다길 84,37.5685321,127.0715649,181.62934312894072
1354,서울특별시 동대문구 장한로14길 81,37.5660182,127.0732291,160.14478773645615
1355,서울특별시 동대문구 장한로 119,37.5716753,127.0698761,180.0054129229112
1356,서울특별시 동대문구 장안벚꽃로5길 19,37.58168,127.0742104,84.83454440744998
1357,서울특별시 동대문구 장안벚꽃로5길 10,37.5818757,127.0734291,80.46716563224518
1358,서울특별시 동대문구 장안벚꽃로1길 7,37.5759749,127.0753766,109.29709100173581
1359,서울특별시 동대문구 장안벚꽃로 167,37.5739731,127.0754092,125.62579327484005
1360,서울특별시 동대문구 장안벚꽃로 107,37.5698432,127.0745688,148.44131167354348
1361,서울특별시 동대문구 이문로54길 16,37.6047975,127.0630015,96.12953422882455
1362,서울특별시 동대문구 이문로1길 21,37.5896298,127.0518397,96.34804577943287
1363,서울특별시 동대문구 이문로12길 3-10,37.593404,127.0600617,120.16074885864626
1364,서울특별시 동대문구 외대역동로1길 60-3,37.591618,127.062659,112.78161684906955
1365,서울특별시 동대문구 외대역동로1길 24,37.5917499,127.063941,106.28239196018347
1366,서울특별시 동대문구 외대역동로 14,37.5910393,127.0684021,90.88826878483742
1367,서울특별시 동대문구 외대역동로 101,37.5964835,127.0646356,95.69669795694287
1368,서울특별시 동대문구 왕산로23길 89,37.5823765,127.0339745,148.72711203561693
1369,서울특별시 동대문구 약령시로21길 30,37.5850545,127.0463246,68.31391146511403
1370,서울특별시 동대문구 약령시로 25,37.5835133,127.032346,153.45886016628873
1371,서울특별시 동대문구 약령시로 147,37.5839418,127.0468278,69.77732305136564
1372,서울특별시 동대문구 신이문로 9,37.6041205,127.063182,96.19108877936162
1373,서울특별시 동대문구 서울시립대로 75,37.5783111,127.0485695,76.09063561818012
1374,서울특별시 동대문구 서울시립대로 5,37.5726992,127.0441344,80.3645069484624
1375,서울특별시 동대문구 서울시립대로 31,37.5749667,127.0458375,163.38893073647745
1376,서울특별시 동대문구 서울시립대로 31,37.5749269,127.0462304,163.38893073647745
1377,서울특별시 동대문구 서울시립대로 14,37.5726683,127.0461674,78.68133665541748
1378,서울특별시 동대문구 사가정로 65,37.57552441,127.0496883,82.07467229393737
1379,서울특별시 동대문구 사가정로 148,37.5764855,127.0595598,80.28790066708487
1380,서울특별시 동대문구 무학로26길 30,37.5726319,127.0322964,124.58095863884532
1381,서울특별시 동대문구 망우로20길 86,37.5903425,127.0663104,93.95885463559762
1382,서울특별시 동대문구 망우로 95,37.5910981,127.0633712,110.15752943417525
1383,서울특별시 동대문구 망우로 135,37.5926669,127.0675572,94.43923026858539
1384,서울특별시 동대문구 망우로 105,37.5915179,127.0644927,101.6915071663147
1385,서울특별시 동대문구 답십리로60길 38,37.5706382,127.0634237,167.39466920440955
1386,서울특별시 동대문구 답십리로59길 7,37.5735797,127.065531,154.0591535348258
1387,서울특별시 동대문구 답십리로59길 33,37.5748599,127.0660452,143.24522620023777
1388,서울특별시 동대문구 답십리로57길 53,37.5751663,127.0611525,101.05364978733674
1389,서울특별시 동대문구 답십리로56길 21-1,37.5688105,127.0592655,152.76277402095982
1390,서울특별시 동대문구 답십리로56길 21,37.5696142,127.0598719,155.68501756444192
1391,서울특별시 동대문구 답십리로56길 105,37.56778387,127.0584009,141.8020624470721
1392,서울특별시 동대문구 답십리로41길 33,37.57342,127.0534582,88.33468455623242
1393,서울특별시 동대문구 답십리로23길 30,37.57591885,127.0490516,78.97211897098741
1394,서울특별시 동대문구 답십리로 210-30,37.5708179,127.0625854,163.5615824585668
1395,서울특별시 동대문구 답십리로 184,37.5714222,127.0603912,145.36245930770377
1396,서울특별시 동대문구 답십리로 141,37.57533901,127.0556557,78.48465995337428
1397,서울특별시 동대문구 답십리로 130,37.57285189,127.05237,89.52463397449567
1398,서울특별시 동대문구 고산자로29길 18,37.5763303,127.0369774,104.98625028858743
1399,서울특별시 동대문구 고산자로 534,37.5888362,127.0391833,96.51131306641751
1400,서울특별시 동대문구 겸재로 24,37.5841565,127.0711253,77.13285696715114
1401,서울특별시 도봉구 해등로25길 41,37.6560261,127.0338661,107.96403303366846
1402,서울특별시 도봉구 해등로25길 36,37.6560324,127.0321457,102.78677930298296
1403,서울특별시 도봉구 해등로16길 12,37.6557963,127.0408817,99.4779128135958
1404,서울특별시 도봉구 해등로12길 44,37.6527304,127.0423156,95.47018545702136
1405,서울특별시 도봉구 해등로 50,37.6500348,127.045837,79.38543920495074
1406,서울특별시 도봉구 해등로 32,37.64679606,127.0447323,78.23413326683081
1407,서울특별시 도봉구 해등로 307,37.6568504,127.0217568,52.61599124453547
1408,서울특별시 도봉구 해등로 286-5,37.6579642,127.0238773,54.905621530635074
1409,서울특별시 도봉구 해등로 264,37.6580542,127.0262264,61.75282973999392
1410,서울특별시 도봉구 해등로 242-12,37.6585731,127.0312223,94.48271939417425
1411,서울특별시 도봉구 해등로 242-11,37.6585585,127.0292747,81.58258302187099
1412,서울특별시 도봉구 해등로 241-14,37.6569631,127.0290465,80.9288984060077
1413,서울특별시 도봉구 해등로 231,37.6570493,127.0313402,96.90404711349942
1414,서울특별시 도봉구 해등로 206,37.6590733,127.0335,103.38162138080622
1415,서울특별시 도봉구 해등로 195,37.657078,127.0367266,103.82762155660608
1416,서울특별시 도봉구 해등로 118,37.6540521,127.0422898,90.9791743914331
1417,서울특별시 도봉구 해등로 113,37.6534424,127.0394284,106.56589911740778
1418,서울특별시 도봉구 우이천로4라길 11-14,37.6334333,127.0425663,70.01492071955569
1419,서울특별시 도봉구 우이천로38가길 32,37.6523384,127.0212039,67.20180681690346
1420,서울특별시 도봉구 우이천로32길 65,37.6514803,127.0247582,81.7529752487451
1421,서울특별시 도봉구 우이천로20길 7,37.6413744,127.0341999,128.01920467374984
1422,서울특별시 도봉구 우이천로20길 6,37.64039885,127.0339733,129.92429508560426
1423,서울특별시 도봉구 우이천로 367,37.64788523,127.0240314,95.45393753813087
1424,서울특별시 도봉구 우이천로 328,37.6470609,127.0280022,106.74811329929159
1425,서울특별시 도봉구 우이천로 304,37.6460891,127.0306912,119.4698289057468
1426,서울특별시 도봉구 우이천로 200,37.6378476,127.0356752,111.78449543566374
1427,서울특별시 도봉구 시루봉로6길 53,37.6593237,127.0300422,83.43442697342576
1428,서울특별시 도봉구 시루봉로5길 48,37.6588206,127.0252708,56.59168583970837
1429,서울특별시 도봉구 시루봉로11길 25-5,37.6645017,127.0268136,48.266618985162935
1430,서울특별시 도봉구 시루봉로 8,37.6515473,127.0292393,98.39260089929667
1431,서울특별시 도봉구 시루봉로 58,37.6557438,127.0291405,87.96028673364174
1432,서울특별시 도봉구 시루봉로 166,37.6645568,127.0302398,66.95455354265044
1433,서울특별시 도봉구 시루봉로 148,37.6636195,127.0285219,62.37688661527608
1434,서울특별시 도봉구 시루봉로 107,37.6606886,127.0286105,74.89606556357916
1435,서울특별시 도봉구 삼양로 566,37.653846,127.0139503,45.61418466886731
1436,서울특별시 도봉구 방학로15길 40,37.6591199,127.0235374,51.05422781880356
1437,서울특별시 도봉구 방학로15길 26-7,37.6602606,127.0232617,47.97639426144842
1438,서울특별시 도봉구 방학로11길 36,37.6600699,127.0317182,93.68198102076089
1439,서울특별시 도봉구 방학로11길 10,37.6612354,127.0317924,93.08126348210651
1440,서울특별시 도봉구 방학로 212-11,37.6628505,127.0281276,64.21663753406511
1441,서울특별시 도봉구 방학로 200,37.6628212,127.0296648,74.52563998733834
1442,서울특별시 도봉구 방학로 120,37.6633044,127.0395517,109.509833850173
1443,서울특별시 도봉구 마들로16길 56,37.660802,127.0497889,54.809741253589415
1444,서울특별시 도봉구 마들로 891,37.6876334,127.048658,48.02565760007413
1445,서울특별시 도봉구 마들로 859-19,37.6857192,127.0480587,61.21780936069197
1446,서울특별시 도봉구 마들로 835,37.6846182,127.0505173,66.30816742324369
1447,서울특별시 도봉구 마들로 770,37.6783964,127.049861,90.84438003252743
1448,서울특별시 도봉구 마들로 735-8,37.676276,127.0476751,93.48225270137972
1449,서울특별시 도봉구 마들로 684-9,37.6734511,127.04809,98.96792854831484
1450,서울특별시 도봉구 마들로 684-20,37.6704232,127.0474639,95.4913592434167
1451,서울특별시 도봉구 마들로 657,37.6686013,127.045475,100.63668915986158
1452,서울특별시 도봉구 마들로 646,37.6670964,127.0472435,91.6055250864133
1453,서울특별시 도봉구 마들로 616,37.6655235,127.0478802,82.55355662564506
1454,서울특별시 도봉구 마들로 551,37.6598502,127.0481785,56.80363184008504
1455,서울특별시 도봉구 도봉산길 35,37.6868254,127.0415817,41.875460837877235
1456,서울특별시 도봉구 도봉로180나길 16,37.6832501,127.0491249,77.66904033185676
1457,서울특별시 도봉구 도봉로180길 6-81,37.6810071,127.0488068,83.39214773005493
1458,서울특별시 도봉구 도봉로180길 6-25,37.6815145,127.0469082,80.80777423174024
1459,서울특별시 도봉구 도봉로180길 50,37.6819705,127.0490413,82.72605699879219
1460,서울특별시 도봉구 도봉로170길 40,37.6796389,127.0462651,83.81642185465833
1461,서울특별시 도봉구 도봉로169길 31,37.6791596,127.0444585,74.58342321605699
1462,서울특별시 도봉구 도봉로167길 38,37.67819466,127.0430955,66.44240669578825
1463,서울특별시 도봉구 도봉로150길 43,37.6664768,127.0456136,98.01271624096974
1464,서울특별시 도봉구 도봉로150길 42,37.6650791,127.0458277,94.80433130514605
1465,서울특별시 도봉구 도봉로146길 36,37.6636237,127.045175,88.34214066895893
1466,서울특별시 도봉구 도봉로136나길 40,37.6563222,127.0444705,80.35984900059402
1467,서울특별시 도봉구 도봉로136길 28,37.6579079,127.0437366,85.70048013119617
1468,서울특별시 도봉구 도봉로136길 111,37.6610455,127.0460989,77.20300632212029
1469,서울특별시 도봉구 도봉로136가길 73,37.654516,127.0464538,70.95182461020943
1470,서울특별시 도봉구 도봉로136가길 68,37.6564796,127.0417515,93.85482671494981
1471,서울특별시 도봉구 도봉로129길 45-12,37.6548109,127.0351564,110.93049808158469
1472,서울특별시 도봉구 도봉로114길 22-8,37.6470839,127.0352336,119.97115635026232
1473,서울특별시 도봉구 도봉로110다길 51,37.6429232,127.0334037,134.08420393167592
1474,서울특별시 도봉구 도봉로110다길 5,37.6457291,127.0349775,123.25890246098282
1475,서울특별시 도봉구 도봉로 642-30,37.6617487,127.0440625,87.68101742864319
1476,서울특별시 도봉구 도당로6길 14-5,37.6618155,127.0356742,109.93347793080245
1477,서울특별시 도봉구 도당로15길 36,37.667052,127.036102,92.79046101847759
1478,서울특별시 도봉구 도당로 41,37.6611543,127.0340669,105.88415717873835
1479,서울특별시 도봉구 도당로 116,37.6665384,127.0396369,111.11002227279316
1480,서울특별시 도봉구 덕릉로66길 17,37.6441576,127.0533313,53.536874165253735
1481,서울특별시 도봉구 덕릉로63가길 43,37.642249,127.0373097,117.99161780261176
1482,서울특별시 도봉구 덕릉로62길 13,37.6410718,127.0416809,83.19977614201449
1483,서울특별시 도봉구 덕릉로60길 164-13,37.63299024,127.0429444,66.27880163545314
1484,서울특별시 도봉구 덕릉로 371,37.6463829,127.0495729,60.91238341080934
1485,서울특별시 도봉구 덕릉로 349,37.6454834,127.0472453,65.5637832363361
1486,서울특별시 도봉구 노해로70길 54,37.6494912,127.0531884,77.19536296270941
1487,서울특별시 도봉구 노해로70길 126,37.6467803,127.0512267,61.10376415052115
1488,서울특별시 도봉구 노해로70길 12,37.6512705,127.0503498,72.26992111155748
1489,서울특별시 도봉구 노해로69길 103,37.6572555,127.048141,60.48658289784104
1490,서울특별시 도봉구 노해로69가길 54,37.6589076,127.0459487,72.97713707233368
1491,서울특별시 도봉구 노해로66길 21,37.6490829,127.0485546,69.4312325596703
1492,서울특별시 도봉구 노해로63다길 34,37.654516,127.0464538,70.95182461020943
1493,서울특별시 도봉구 노해로63길 75,37.6534648,127.045737,76.71266682250305
1494,서울특별시 도봉구 노해로63가길 7,37.6531689,127.0441299,85.19926816516809
1495,서울특별시 도봉구 노해로45길 26,37.6517698,127.0279261,91.0396463318438
1496,서울특별시 도봉구 노해로41가길 16,37.649907,127.027137,98.51674410685469
1497,서울특별시 도봉구 노해로40길 71,37.6471154,127.0295935,115.65524049292782
1498,서울특별시 노원구 화랑로51길 81,37.6247198,127.0877768,46.18759820530228
1499,서울특별시 노원구 화랑로51길 78,37.6257794,127.0873726,43.590606386885284
1500,서울특별시 노원구 화랑로51길 17,37.6238712,127.0879394,47.735745308135854
1501,서울특별시 노원구 화랑로47길 38,37.6166071,127.0656375,93.64045822897307
1502,서울특별시 노원구 화랑로 556,37.6206867,127.0886787,42.126424789977264
1503,서울특별시 노원구 화랑로 355,37.61582,127.06754,98.39978340872469
1504,서울특별시 노원구 한글비석로8길 42,37.6471024,127.0796775,52.40733408079199
1505,서울특별시 노원구 한글비석로8길 41,37.6486487,127.0783625,60.13474618613223
1506,서울특별시 노원구 한글비석로8길 20,37.6472272,127.0772878,57.60429010378299
1507,서울특별시 노원구 한글비석로5길 62,37.6463243,127.0753469,56.65984350616783
1508,서울특별시 노원구 한글비석로54길 92,37.6673747,127.0632601,60.23777836751829
1509,서울특별시 노원구 한글비석로52길 66,37.6674029,127.0675315,57.33738187705462
1510,서울특별시 노원구 한글비석로48길 6,37.6647819,127.0680666,75.65140080515721
1511,서울특별시 노원구 한글비석로46나길 10,37.6672856,127.0688307,56.78500428275751
1512,서울특별시 노원구 한글비석로46가길 34,37.6662959,127.0675578,64.13182378395128
1513,서울특별시 노원구 한글비석로46가길 16,37.666427,127.0696148,62.50183319960605
1514,서울특별시 노원구 한글비석로15길 51,37.6558928,127.0740064,84.95812279764408
1515,서울특별시 노원구 한글비석로14길 8,37.6579558,127.0779964,63.674021616328595
1516,서울특별시 노원구 한글비석로 91,37.6394506,127.0709532,51.24066829647858
1517,서울특별시 노원구 한글비석로 6,37.6326446,127.0645889,58.7315000481382
1518,서울특별시 노원구 한글비석로 530,37.6661694,127.0593426,59.28824589647374
1519,서울특별시 노원구 한글비석로 480,37.6627915,127.0644118,89.27444127873908
1520,서울특별시 노원구 한글비석로 396,37.6614862,127.072822,92.94145282893098
1521,서울특별시 노원구 한글비석로 383,37.6589806,127.0726659,93.27435551507556
1522,서울특별시 노원구 한글비석로 24,37.6332359,127.065671,61.83072170619107
1523,서울특별시 노원구 한글비석로 151,37.6398137,127.0755733,41.57420020196721
1524,서울특별시 노원구 초안산로5길 22,37.6332539,127.0513553,46.16671669844853
1525,서울특별시 노원구 초안산로2라길 26,37.630376,127.057208,58.9954617160451
1526,서울특별시 노원구 초안산로1길 18,37.6265297,127.0517313,66.82049158679649
1527,서울특별시 노원구 중계로8길 39,37.6471623,127.0844122,32.81404847257587
1528,서울특별시 노원구 중계로8길 29,37.6474408,127.0828152,40.25912079562971
1529,서울특별시 노원구 중계로8길 20,37.6455756,127.0824304,37.5041752902309
1530,서울특별시 노원구 중계로8길 106,37.6486998,127.0849795,30.950135501673547
1531,서울특별시 노원구 중계로8길 103,37.64809354,127.0846144,32.45341922426713
1532,서울특별시 노원구 중계로14나길 25,37.6491475,127.0827049,40.79347756519798
1533,서울특별시 노원구 중계로 233,37.6499123,127.0750637,67.53286290635775
1534,서울특별시 노원구 중계로 230,37.6532581,127.0766362,66.88308421811016
1535,서울특별시 노원구 중계로 195,37.6497726,127.0782043,60.921443046854726
1536,서울특별시 노원구 중계로 184,37.6513433,127.0787546,55.70060169758632
1537,서울특별시 노원구 중계로 172-13,37.6503905,127.0817573,44.57680822354926
1538,서울특별시 노원구 중계로 140,37.6470308,127.081287,46.2709190167713
1539,서울특별시 노원구 월계로55길 16,37.6323576,127.061027,60.90508553981954
1540,서울특별시 노원구 월계로55길 15,37.6319168,127.0595,59.41062639485013
1541,서울특별시 노원구 월계로53길 21,37.631732,127.0582196,57.10174525563461
1542,서울특별시 노원구 월계로45길 21,37.6259588,127.0507602,62.745307989003884
1543,서울특별시 노원구 월계로45가길 94,37.6316981,127.0517199,47.09391346655073
1544,서울특별시 노원구 월계로45가길 89,37.6318379,127.0502719,48.70915675107602
1545,서울특별시 노원구 월계로 372,37.6300507,127.0605132,65.9382353082449
1546,서울특별시 노원구 우이천로2나길 14,37.6316871,127.0439797,60.083315305462676
1547,서울특별시 노원구 우이천로 102,37.6313268,127.0429362,61.56668692779782
1548,서울특별시 노원구 수락산로 246,37.6714122,127.051265,98.2875097752779
1549,서울특별시 노원구 수락산로 234,37.6716416,127.053546,92.08933970843302
1550,서울특별시 노원구 수락산로 12,37.665157,127.074769,70.70670131240483
1551,서울특별시 노원구 섬밭로 52,37.6211799,127.0722615,115.5969338810427
1552,서울특별시 노원구 섬밭로 265,37.638983,127.0626385,57.159865699882864
1553,서울특별시 노원구 섬밭로 232,37.6367077,127.0663518,56.105743656538905
1554,서울특별시 노원구 섬밭로 229,37.6355286,127.0648499,58.19393977193293
1555,서울특별시 노원구 섬밭로 196,37.6337068,127.0678724,66.40520757692204
1556,서울특별시 노원구 섬밭로 17,37.6181002,127.0723375,108.17334166221376
1557,서울특별시 노원구 섬밭로 139,37.6290609,127.0667987,75.64571777345077
1558,서울특별시 노원구 섬밭로 123,37.6273074,127.0686144,86.27610556383145
1559,서울특별시 노원구 석계로15길 25,37.6219737,127.0615753,88.72800519367725
1560,서울특별시 노원구 석계로13길 6-10,37.6212242,127.0620191,87.67366203947441
1561,서울특별시 노원구 석계로13길 35,37.620752,127.060832,89.02779684987786
1562,서울특별시 노원구 석계로 49,37.6185533,127.0625936,90.75218624640475
1563,서울특별시 노원구 상계로5길 12,37.6578567,127.0640146,96.55661550710735
1564,서울특별시 노원구 상계로3길 50,37.6587715,127.0636584,94.03487927822987
1565,서울특별시 노원구 상계로26길 20,37.6573591,127.0712567,102.16961841976443
1566,서울특별시 노원구 상계로1길 92,37.6580044,127.060964,79.5897543280712
1567,서울특별시 노원구 상계로 193-14,37.6630519,127.0745267,83.09542816349197
1568,서울특별시 노원구 마들로5길 25,37.64131959,127.0525736,34.066578307345644
1569,서울특별시 노원구 마들로3길 37,37.6297676,127.0630305,65.74132136219602
1570,서울특별시 노원구 마들로1길 44,37.6228503,127.0654107,88.06591301191777
1571,서울특별시 노원구 마들로 31,37.6178054,127.0685797,92.24005833701592
1572,서울특별시 노원구 마들로 127,37.626528,127.0641703,74.6629935694972
1573,서울특별시 노원구 마들로 111,37.6239862,127.0657785,89.26969167908118
1574,서울특별시 노원구 동일로250길 18,37.6816146,127.0565963,59.659487876942165
1575,서울특별시 노원구 동일로250길 17,37.6829881,127.0572807,50.362278888111994
1576,서울특별시 노원구 동일로248길 16,37.6694182,127.0778213,33.80383049869821
1577,서울특별시 노원구 동일로246길 39,37.6771802,127.057784,72.2055515520609
1578,서울특별시 노원구 동일로245길 162,37.6815501,127.0539861,71.59585485576093
1579,서울특별시 노원구 동일로245가길 41,37.679964,127.0535108,83.26442808624056
1580,서울특별시 노원구 동일로242라길 27,37.6763152,127.0584516,70.45833015740229
1581,서울특별시 노원구 동일로242길 95,37.6753305,127.0599531,63.4176517085977
1582,서울특별시 노원구 동일로242길 80,37.673639,127.0602025,64.52996815663593
1583,서울특별시 노원구 동일로241길 53,37.6773823,127.053155,94.08676503802737
1584,서울특별시 노원구 동일로239길 68,37.6748543,127.0508626,102.07155579906951
1585,서울특별시 노원구 동일로237길 41,37.6727905,127.0527596,94.50896870235286
1586,서울특별시 노원구 동일로231길 86,37.6722699,127.0504092,101.00206683886627
1587,서울특별시 노원구 동일로231길 72,37.6722176,127.051626,98.65795164653909
1588,서울특별시 노원구 동일로230길 63,37.6733227,127.0596359,68.50462197036488
1589,서울특별시 노원구 동일로230가길 71,37.6745959,127.0561567,83.6383876741508
1590,서울특별시 노원구 동일로230가길 15,37.6719833,127.0568379,78.6872357461167
1591,서울특별시 노원구 동일로228길 23,37.6688541,127.0594091,65.45080423404202
1592,서울특별시 노원구 동일로227길 86,37.6687238,127.0553293,78.29501999073355
1593,서울특별시 노원구 동일로227길 26,37.6683012,127.055611,73.99278793396475
1594,서울특별시 노원구 동일로227길 25,37.6657377,127.0556395,58.951897212504846
