번호,주소,시군구,경도,위도,소방서 평균거리,초등학교 평균거리,우체국 평균거리,지하철 평균거리,전통시장 평균거리,편의점 평균거리,유치원 평균거리,중학교 평균거리,어린이집 평균거리
1961,서울특별시 관악구 관천로27길 2,관악구,126.9188034,37.4889489,,6.052476554,5.976741445,1.925562187,5.084360729,129.0937752,9.404222943,4.670254717,61.71455311
1962,서울특별시 관악구 관천로24길 3,관악구,126.9219256,37.4891251,,5.859481179,6.235699166,2.388603281,3.915449666,156.3792378,7.202199676,3.654989644,59.24066281
1963,서울특별시 관악구 관악로37길 20,관악구,126.9561802,37.487826,,11.13121021,4.801894051,2.335554319,9.420506965,116.9702808,28.50624691,6.96309516,111.9803251
1964,서울특별시 관악구 관악로30길 40,관악구,126.9611905,37.4845336,,10.18282379,4.480917922,3.430203242,8.076310871,114.9038055,25.26673305,7.880922926,84.97872042
1965,서울특별시 관악구 관악로30길 12,관악구,126.9592709,37.4853872,,10.87904977,4.338802604,2.291560341,9.495846696,118.4276619,28.07288631,7.993123667,98.16091855
1966,서울특별시 관악구 관악로28길 80,관악구,126.959046,37.483625,,11.55563656,4.444114843,2.752932889,10.42779476,134.4191636,25.26971731,7.224210359,89.54960969
1967,서울특별시 관악구 관악로 304,관악구,126.9583526,37.4920393,,6.286687721,3.424829735,1.768862425,5.516461783,80.28895102,21.12124934,6.869210855,91.79069318
1968,서울특별시 관악구 관악로 285,관악구,126.956341,37.4895721,,9.947261276,4.359654439,2.333671851,7.741348284,99.76458874,26.29914112,6.398103892,110.5550288
1969,서울특별시 관악구 관악로 133,관악구,126.9518898,37.4770751,,8.630584174,3.880426328,2.182116156,8.450325713,137.1438609,8.444122397,4.734334501,36.71991981
1970,서울특별시 관악구 관악로 125,관악구,126.9519775,37.4762414,,7.348562233,3.446570824,1.820602293,7.760454546,122.8313399,7.944461644,3.264089907,34.46210249
1971,서울특별시 강서구 화곡로68길 33,강서구,126.8562941,37.5592064,,10.62280892,2.16941796,,2.24812209,125.6431327,17.28850707,9.121672437,73.37048684
1972,서울특별시 강서구 화곡로68길 115,강서구,126.8603664,37.5573574,,9.408475728,,,11.99553444,129.2596405,12.79806721,7.14164836,71.69381387
1973,서울특별시 강서구 화곡로68길 103,강서구,126.8599261,37.5576039,,8.619362712,,,9.058313833,129.2172643,12.49537014,7.280652939,70.45734824
1974,서울특별시 강서구 화곡로66길 90,강서구,126.8582916,37.5560031,,9.802285403,1.244327054,,5.616791578,140.674062,11.30509205,7.829593077,65.18242311
1975,서울특별시 강서구 화곡로13길 107,강서구,126.8313603,37.5446962,,5.878200557,,2.60257174,3.841628615,94.30903841,13.09028463,9.351328598,83.7436213
1976,서울특별시 강서구 화곡로 347,강서구,126.8513842,37.5550253,,8.502254401,4.455672119,,1.260859489,138.8516117,11.13385035,6.853615026,52.28798921
1977,서울특별시 강서구 허준로 76,강서구,126.8489731,37.5681118,,9.279482966,5.176518428,,,59.99739495,16.32383165,3.921735868,46.77579648
1978,서울특별시 강서구 허준로 55-20,강서구,126.8492901,37.5698077,,5.544771937,4.597219263,,,45.10676701,12.1336928,2.822246756,36.42940992
1979,서울특별시 강서구 허준로 47,강서구,126.8480726,37.5702365,,5.502988797,4.737740315,,,45.92195161,11.59927651,3.846849103,35.78828704
1980,서울특별시 강서구 허준로 23,강서구,126.844997,37.5714005,,4.434418068,4.77277654,,,43.86436324,7.971504622,4.575778448,32.67955152
1981,서울특별시 강서구 허준로 224,강서구,126.8616397,37.5600853,,5.90288344,,,2.461392715,91.07575448,13.4746113,6.471640736,64.17748691
1982,서울특별시 강서구 허준로 176,강서구,126.8572021,37.5616771,,9.286550199,1.261378021,,1.616087165,96.16132223,20.39508205,8.934836368,73.71490221
1983,서울특별시 강서구 허준로 175,강서구,126.8593109,37.5632285,,6.851740772,1.225642349,,1.355470384,67.45229549,17.53495381,5.324969005,61.09406423
1984,서울특별시 강서구 허준로 139,강서구,126.8556837,37.5652229,,9.323971854,2.340945502,,,53.30306636,19.59354509,4.973376132,59.08270538
1985,서울특별시 강서구 허준로 121,강서구,126.8540714,37.5664452,,9.340582775,4.185255711,,,47.1689183,19.15289686,5.322225934,54.32387587
1986,서울특별시 강서구 초록마을로 176,강서구,126.8447262,37.5360506,,6.833845346,3.377249612,5.375468815,9.924212102,141.2244457,14.04276225,4.890580674,117.4259468
1987,서울특별시 강서구 월정로 160,강서구,126.8373402,37.5336644,,5.88137244,4.575714646,3.480432599,14.13859959,136.7058347,11.26324479,3.168470138,104.8135532
1988,서울특별시 강서구 우현로 67,강서구,126.8368532,37.5460793,,8.031736233,,4.275460227,7.312371039,126.1377776,16.97660252,6.376179782,100.3629936
1989,서울특별시 강서구 우현로 26,강서구,126.8430656,37.5481674,,7.689602044,1.198750615,2.90546083,4.585778822,135.0887874,16.90708902,1.089351935,102.7114368
1990,서울특별시 강서구 우장산로 92,강서구,126.8469523,37.5526254,,7.68564493,3.785223694,,,123.633113,12.02372718,3.241664271,67.97162077
1991,서울특별시 강서구 우장산로 47,강서구,126.8427487,37.5546673,,8.508524136,1.584375275,2.62430411,1.103824701,117.9381665,13.42383418,3.857081395,64.39705575
1992,서울특별시 강서구 우장산로 103,강서구,126.8474014,37.5540236,,9.01464737,4.635786107,,,124.6222769,11.75032596,3.836114714,60.61607398
1993,서울특별시 강서구 양천로77길 45,강서구,127.0144609,37.5464825,,9.517570289,2.637707166,6.256221789,2.531356365,71.27464443,16.44663735,1.815814228,71.37127385
1994,서울특별시 강서구 양천로75길 60,강서구,126.876072,37.55200099,,6.212746529,1.782022646,,3.781489424,71.98127096,8.997196869,5.04233199,69.71853136
1995,서울특별시 강서구 양천로75길 19,강서구,126.8740903,37.5509233,,7.425933504,2.430992846,,4.929072552,99.01557909,11.05153348,6.051034815,81.92948539
1996,서울특별시 강서구 양천로73길 80,강서구,126.8742629,37.5540431,,7.767907436,1.318358504,,3.328003812,74.14766022,4.435843692,6.641988387,70.23611299
1997,서울특별시 강서구 양천로73길 5,강서구,126.8722863,37.5515375,,9.256500364,1.986847426,,4.975856281,107.430817,11.55800978,7.84590426,89.73960282
1998,서울특별시 강서구 양천로71길 38,강서구,126.8727626,37.5528637,,9.19789332,1.570455081,,4.039955889,93.23940428,6.980305867,8.454183627,83.00842468
1999,서울특별시 강서구 양천로71가길 22,강서구,126.8731713,37.5520432,,8.770194214,1.848410735,,4.445425906,100.0894271,10.18649149,7.463272321,84.4907051
2000,서울특별시 강서구 양천로6길 57,강서구,126.8081826,37.5700874,,7.47183318,,4.159798454,3.377321564,75.41011327,17.24943742,3.070932834,53.53903524
2001,서울특별시 강서구 양천로6길 28,강서구,126.80664,37.5697906,,6.355842376,,4.086562495,3.037824574,64.84223513,15.1274389,3.035921656,40.52309229
2002,서울특별시 강서구 양천로69길 65,강서구,126.8722555,37.5555042,,8.600324843,1.07101264,,1.066950738,75.26143931,4.850081591,7.602498156,70.55502487
2003,서울특별시 강서구 양천로69길 58,강서구,126.8731282,37.5548498,,8.176675757,1.174353474,,3.153934303,74.98671666,4.579543272,7.571577869,70.50199696
2004,서울특별시 강서구 양천로69길 18,강서구,126.8712384,37.5529493,,10.90249371,1.466023505,,4.144709609,106.5438367,8.316355923,10.04448787,87.82063948
2005,서울특별시 강서구 양천로67길 77,강서구,126.8703134,37.5555744,,9.941755594,1.016009148,,2.256111043,89.77628722,6.974989956,8.012764717,76.94795648
2006,서울특별시 강서구 양천로67길 54,강서구,126.8695201,37.5556867,,9.84764344,,,2.364457181,93.81604597,7.226986564,7.271339908,75.94984059
2007,서울특별시 강서구 양천로67길 32,강서구,126.869209,37.5551935,,10.65161182,1.018000506,,3.487620419,99.71078987,8.335219914,7.710489005,80.50824438
2008,서울특별시 강서구 양천로66길 6,강서구,126.863892,37.5552044,,10.11078145,,,3.391350973,127.4124804,11.47329383,8.149034672,75.87772402
2009,서울특별시 강서구 양천로63길 52,강서구,126.8661662,37.5580776,,7.388634339,,,1.804486305,90.04307768,9.689138436,5.530510549,67.37783814
2010,서울특별시 강서구 양천로63길 51,강서구,126.8654272,37.5577389,,7.533381912,,,2.078156568,97.99436414,10.18065161,5.649173331,70.36952597
2011,서울특별시 강서구 양천로63길 38,강서구,126.8671836,37.5562105,,8.575808992,,,2.656101537,104.8857839,8.655819952,6.390910019,73.11945098
2012,서울특별시 강서구 양천로57길 37,강서구,126.8510376,37.5650258,,12.14172505,3.475352745,,,73.54776405,21.4043904,7.176715601,65.41714093
2013,서울특별시 강서구 양천로57길 36,강서구,126.8548294,37.5636713,,10.87758186,2.043388656,,1.095290911,76.26835899,20.63904425,6.76770498,67.51974195
2014,서울특별시 강서구 양천로55길 55,강서구,126.8481254,37.56647139,,10.88036676,5.349536605,,,75.20948265,18.48233498,5.534728102,57.66986735
2015,서울특별시 강서구 양천로47길 94,강서구,126.8376117,37.5746242,,1.916771443,1.608377537,,,29.52150152,2.282740361,1.125329711,15.72916687
2016,서울특별시 강서구 양천로47길 118,강서구,126.8378355,37.5757344,,1.575451326,1.385991208,,,23.34084424,2.17948921,1.042210584,13.8141656
2017,서울특별시 강서구 양천로3길 17,강서구,126.8061003,37.5732767,,6.74502322,,4.866706344,1.700145956,54.48758226,14.04123773,3.802527545,38.38544812
2018,서울특별시 강서구 양천로30길 77,강서구,126.8233243,37.5696666,2.28237079,4.190844787,3.041562806,,1.012540786,96.67226204,8.722915429,3.86292651,71.08740928
2019,서울특별시 강서구 양천로30길 123-9,강서구,126.8229252,37.5681327,3.778342606,3.958070474,2.025569082,1.096400942,,102.7211926,6.998873311,3.632046577,73.82603654
2020,서울특별시 강서구 양천로28길 29,강서구,126.8212789,37.5717213,1.484440675,5.667813751,6.747314368,1.039111093,1.266025918,86.95491605,11.83196953,2.357076716,77.75693595
2021,서울특별시 강서구 양천로27길 129,강서구,126.8193263,37.5793196,,5.575232345,1.243646467,1.553883545,,31.51622211,7.681718602,1.241109517,32.81960875
2022,서울특별시 강서구 양천로26길 103,강서구,126.8219282,37.5729601,1.245412179,4.803917565,13.79586081,1.069858043,1.156952513,77.48684135,9.100212785,1.773725278,65.42704501
2023,서울특별시 강서구 양천로24가길 59,강서구,126.8133457,37.5714296,,7.658164412,1.21404032,3.131577582,11.11472735,94.07067322,20.54013089,3.707396891,83.13569374
2024,서울특별시 강서구 양천로1길 117,강서구,126.8105254,37.5746001,,8.908104683,,4.99201487,2.548708923,71.40854293,17.47711094,4.027695637,60.42514823
2025,서울특별시 강서구 양천로18길 27,강서구,126.8134094,37.5723918,,8.724690088,1.236728302,3.416604492,6.754905664,88.46608283,20.01079125,2.770757152,82.02419464
2026,서울특별시 강서구 양천로14길 37,강서구,126.8102088,37.5711243,,7.447917327,,3.703247608,3.645470715,83.45717301,18.86210422,2.940447543,68.7192272
2027,서울특별시 강서구 양천로14길 17,강서구,126.8106819,37.5720228,,8.519218252,,4.025559703,6.173146934,82.78254572,19.47284497,2.884309271,69.40205918
2028,서울특별시 강서구 양천로14길 118,강서구,126.7983185,37.5733512,,2.62889342,,1.454100348,,16.67377715,2.897215462,1.048884732,6.066074749
2029,서울특별시 강서구 양천로11길 57,강서구,126.8071229,37.5745483,,7.000278715,,4.823683157,1.72773552,55.59101198,13.88869718,3.859282795,41.94169241
2030,서울특별시 강서구 양천로10길 38,강서구,126.808283,37.571185,,6.61053683,,4.053719685,3.149876616,73.85004612,17.03362238,3.071576666,53.19795181
2031,서울특별시 강서구 양천로 731,강서구,126.8776792,37.549794,,6.34177499,2.319759489,,4.045427727,73.04302398,11.4226706,3.831100273,64.6637154
2032,서울특별시 강서구 양천로 666,강서구,126.8703148,37.5516408,,9.844612981,1.695784956,,5.127196634,122.3354619,10.11592301,7.945666231,93.32787203
2033,서울특별시 강서구 양천로 656,강서구,126.8694898,37.5525192,,11.50552664,1.405816104,,5.397119635,123.0138513,10.13493752,8.453595064,92.86665038
2034,서울특별시 강서구 양천로 637,강서구,126.8682816,37.554476,,11.54592901,1.05064074,,3.810223378,112.6919924,9.867978512,7.943204929,82.24472495
2035,서울특별시 강서구 양천로 613,강서구,126.8662612,37.55526112,,9.320514319,,,2.986618421,117.7207529,10.01802345,6.74803455,77.43905037
2036,서울특별시 강서구 양천로 595,강서구,126.8651494,37.5563047,,8.314359561,,,2.966866748,114.2524699,11.11444952,6.944279646,77.49090015
2037,서울특별시 강서구 양천로 590,강서구,126.8641456,37.55566,,9.191279914,,,3.268831612,122.6017702,12.25870708,7.989300212,77.92160108
2038,서울특별시 강서구 양천로 507,강서구,126.856966,37.5607691,,9.79723076,1.160294117,,1.85392048,109.0772027,19.44092225,8.604542341,74.80734841
2039,서울특별시 강서구 양천로 489,강서구,126.8542542,37.5623512,,11.82617625,1.690272939,,1.216878364,98.01901504,20.60910033,8.086066602,72.75836823
2040,서울특별시 강서구 양천로 140,강서구,126.8192912,37.5730247,1.162400104,5.951780164,3.395902457,1.360221423,1.561000244,88.35342282,13.78709301,2.507964678,78.34580539
2041,서울특별시 강서구 양천로 125,강서구,126.8175777,37.5742114,,7.074940744,2.094154796,1.867960688,1.785456344,78.48295276,15.21600039,2.51344323,77.17681424
2042,서울특별시 강서구 수명로2길 63,강서구,126.8257712,37.5503051,,6.072628912,,1.053795473,1.118423693,52.20169291,11.69206521,8.930536262,63.79013216
2043,서울특별시 강서구 수명로2길 105,강서구,126.8272011,37.5518797,,7.506254865,,2.21119467,1.2070061,65.58288222,12.02557013,8.265213391,71.56081329
2044,서울특별시 강서구 수명로2가길 22,강서구,126.8223697,37.5483311,,4.015456288,,,,36.67237304,8.224853196,6.472151001,39.06798164
2045,서울특별시 강서구 수명로1길 16,강서구,126.8233716,37.5512432,,5.665392081,1.004627405,,,48.26548627,10.70895022,7.576418706,58.21934953
2046,서울특별시 강서구 수명로1길 110,강서구,126.8246879,37.5526641,,6.964162687,,1.188820221,,57.25092149,11.68535727,8.413784416,68.181869
2047,서울특별시 강서구 방화대로50길 7,강서구,126.8175188,37.5771877,,7.908966489,1.469023599,2.319518049,1.26258742,50.61995863,12.03945221,2.54678227,53.79531999
2048,서울특별시 강서구 방화대로48길 40,강서구,126.8195884,37.5746696,,12.36631757,5.6706156,3.003614197,2.712043991,136.8442839,26.37165695,4.580763538,137.8615841
2049,서울특별시 강서구 방화대로48길 40,강서구,126.8195884,37.5746696,,12.36631757,5.6706156,3.003614197,2.712043991,136.8442839,26.37165695,4.580763538,137.8615841
2050,서울특별시 강서구 방화대로47길 55,강서구,126.8127261,37.5757615,,9.199194953,1.065523966,4.720906149,2.044203007,68.81954737,17.07094316,3.896858211,63.60711758
2051,서울특별시 강서구 방화대로47가길 22,강서구,126.8141297,37.5773423,,8.067121331,1.09298562,3.813253495,1.4653204,60.71327269,14.07818442,3.756146104,56.06541998
2052,서울특별시 강서구 방화대로37길 26,강서구,126.8143038,37.570387,1.113632363,8.172191915,1.300961794,2.64594766,3.489021278,95.06555924,19.375069,4.817170263,89.15491754
2053,서울특별시 강서구 방화대로37길 15,강서구,126.8157168,37.569926,1.303652207,8.117666464,1.487250163,2.314847666,3.064692947,104.8524601,18.64670873,4.829734292,90.73505444
2054,서울특별시 강서구 방화대로34길 88,강서구,126.8217091,37.5700345,2.073219371,5.562750363,3.429247978,,1.190266248,95.1481126,11.6547071,4.199763328,79.63194108
2055,서울특별시 강서구 방화대로34길 113,강서구,126.8221909,37.5721234,1.411370811,4.566809439,16.69483911,,1.145094472,82.54627504,8.972633605,2.109831559,70.15790687
2056,서울특별시 강서구 마곡중앙로 36,강서구,126.8284906,37.55735462,,7.019796017,,3.310447045,,95.19975123,8.633616855,3.954442363,72.23848209
2057,서울특별시 강서구 마곡중앙로 33,강서구,126.8240725,37.5580573,1.155016542,6.860391504,1.093375311,3.686385065,,76.36892207,9.925483715,4.192922921,76.93151258
2058,서울특별시 강서구 마곡중앙1로 71,강서구,126.8178669,37.55691937,,5.759953592,2.831750638,2.572905832,,65.67238412,10.5841769,6.329297274,72.9559856
2059,서울특별시 강서구 마곡서로 175,강서구,126.8239464,37.5688811,2.73976267,3.306201557,2.342802896,1.024828049,,99.49697595,6.671755885,4.014076423,67.9861703
2060,서울특별시 강서구 마곡서로 133,강서구,126.82393,37.5640943,4.612397023,5.517597725,1.053432732,2.19244286,,106.8523752,6.581792566,4.478230861,74.16576179
2061,서울특별시 강서구 마곡서1로 146,강서구,126.8207109,37.56911737,2.435549825,5.810170055,2.396786306,,1.281546744,100.7719383,12.8891248,3.736182977,85.57505836
2062,서울특별시 강서구 마곡서1로 131,강서구,126.8184548,37.568346,2.133713221,7.963912017,1.684819267,,1.571395892,106.2669852,15.26443427,3.937561825,90.83241005
2063,서울특별시 강서구 마곡서1로 111-11,강서구,126.8174976,37.5658378,2.199167638,6.579049895,1.146935501,2.361461005,2.547226149,112.266829,15.21235123,5.882916236,89.10396378
2064,서울특별시 강서구 마곡서1로 100,강서구,126.8201689,37.56465052,3.97388978,6.783908288,1.104619897,2.559114273,1.00744372,111.5028458,12.19849679,5.482539621,82.39642838
2065,서울특별시 강서구 등촌로53길 39,강서구,126.8616805,37.5493953,,9.026868403,1.080662084,,4.212888199,119.9513334,12.05293417,7.035506639,73.17388596
2066,서울특별시 강서구 등촌로 163,강서구,126.8602577,37.5439103,,6.797067059,3.151456924,,3.486955185,76.97308625,9.38312594,6.243305628,74.64485364
2067,서울특별시 강서구 등촌로 137,강서구,126.8626523,37.5421283,,6.658896805,5.53488038,,4.066977966,81.78366493,10.34328023,5.364299158,88.76389149
2068,서울특별시 강서구 등촌로 113,강서구,126.8633551,37.5404837,,7.218063994,6.534302042,,6.233639006,84.20248003,10.26512828,6.252548875,96.24773234
2069,서울특별시 강서구 남부순환로 11,강서구,126.808144,37.5606079,,3.439684245,1.408583873,4.555009622,3.581814569,73.47405164,9.965325116,3.80745191,34.57903944
2070,서울특별시 강서구 금낭화로24가길 28,강서구,126.8158189,37.579321,,7.144005113,1.042754035,2.62533568,1.068648127,43.97851296,9.945631147,3.1881702,40.98849517
2071,서울특별시 강서구 금낭화로23길 8,강서구,126.8119701,37.5796258,,7.19853877,,3.150652765,1.089140774,46.73933698,11.01342603,5.394167933,35.62203231
2072,서울특별시 강서구 금낭화로23길 25,강서구,126.8108332,37.5786033,,7.43350308,,3.769784892,1.22755109,50.66081221,11.81392374,5.946124069,40.01810421
2073,서울특별시 강서구 금낭화로 287-19,강서구,126.8103825,37.5770617,,8.03844705,,4.670470962,1.52599412,57.68528456,14.71177537,5.80249759,49.57770078
2074,서울특별시 강서구 금낭화로 258,강서구,126.8084237,37.5770526,,7.516508881,,4.236973303,1.390596375,50.33940225,13.57232548,6.153330119,42.26331142
2075,서울특별시 강서구 금낭화로 167,강서구,126.8125423,37.5809671,,6.011354493,,2.270516247,,37.39276955,8.529834243,4.793327115,27.58440099
2076,서울특별시 강서구 공항대로75길 30,강서구,126.8751245,37.5476791,,8.156807168,3.996431187,,6.601572729,99.40873779,16.49116755,4.046670552,79.63788796
2077,서울특별시 강서구 공항대로75길 17,강서구,126.8731525,37.5481893,,7.472622298,4.071995346,,8.202196572,113.9013433,14.20764387,4.942034429,86.2188191
2078,서울특별시 강서구 공항대로71길 54,강서구,126.874488,37.5488942,,8.20089838,3.435414864,,6.28502782,102.2203102,14.32364985,4.801835823,83.91361064
2079,서울특별시 강서구 공항대로71길 31,강서구,126.8721249,37.5488684,,7.683400687,3.521309139,,8.056669031,119.5949175,13.63020954,5.797756604,91.18808856
2080,서울특별시 강서구 공항대로65길 21,강서구,126.8683711,37.5507699,,9.665216884,1.574749138,,6.357567709,138.5823388,11.9003197,8.554572586,95.6942991
2081,서울특별시 강서구 공항대로63길 16,강서구,126.8668736,37.5515337,,9.669865582,1.263597696,,5.916711758,137.357622,12.39423036,8.781080912,93.87569929
2082,서울특별시 강서구 공항대로63길 14,강서구,126.8674295,37.5512975,,9.501241982,1.357702018,,6.070642893,140.3498909,12.21428075,8.755346768,97.04225694
2083,서울특별시 강서구 공항대로61길 60,강서구,126.8672037,37.553393,,12.00069243,1.096744982,,4.271375164,126.7826315,10.73830896,8.503556491,85.78942719
2084,서울특별시 강서구 공항대로59길 103,강서구,126.8622572,37.5559295,,10.53647294,,,3.497669065,130.7762041,12.02792278,7.823645377,72.99416543
2085,서울특별시 강서구 공항대로59가길 14,강서구,126.8646206,37.5516066,,10.06895961,1.040436853,,4.800708371,137.1045579,12.97896524,8.544243971,88.90067165
2086,서울특별시 강서구 공항대로55길 50,강서구,126.8624005,37.5551809,,10.8257109,,,3.579820628,132.6846419,13.56500186,8.925132068,75.97376661
2087,서울특별시 강서구 공항대로55길 19,강서구,126.8606406,37.554268,,9.957652727,1.037248331,,3.548181666,142.2589405,12.69066506,9.899834091,69.64375814
2088,서울특별시 강서구 공항대로48길 12,강서구,126.8546342,37.5540644,,9.619738604,2.296182973,,1.773988613,141.0907022,12.65550203,7.388520313,58.33239698
2089,서울특별시 강서구 공항대로45길 68-6,강서구,126.8574637,37.5578978,,9.142061281,1.191865113,,3.625166783,132.4713937,14.88585674,8.040858843,69.68391652
2090,서울특별시 강서구 공항대로45길 24,강서구,126.8553276,37.5559066,,9.907590203,1.782544489,,2.310992246,141.3914681,14.10855964,8.133637263,65.37567883
2091,서울특별시 강서구 공항대로43길 104,강서구,126.8513767,37.5612871,,13.86464594,2.597798196,,1.074127218,110.2714755,19.88042303,9.562620223,70.40491136
2092,서울특별시 강서구 공항대로42길 54-26,강서구,126.843127,37.5568955,,9.86267138,2.421739516,1.770099556,,118.1180164,13.25838311,5.37699497,56.04613192
2093,서울특별시 강서구 공항대로39길 74,강서구,126.8449392,37.5605195,,11.85834306,3.630271673,1.443702612,,120.5173034,15.3821601,6.483914159,58.50043917
2094,서울특별시 강서구 공항대로39길 100,강서구,126.845847,37.5621573,,12.91378696,3.975037229,1.206146514,,109.5748308,17.09199244,6.687149096,60.04813022
2095,서울특별시 강서구 공항대로 543,강서구,126.8510294,37.5533338,,8.15152437,8.77570146,,1.13173673,133.3938877,10.3624341,5.163587016,47.85497832
2096,서울특별시 강서구 공항대로 382,강서구,126.8480525,37.5552159,,9.423268445,4.091667464,,,129.5442982,13.46159972,4.540019895,58.22344084
2097,서울특별시 강서구 공항대로 351-21,강서구,126.8470141,37.5598381,,11.95554507,3.634182369,1.16260194,,119.2279661,15.66900416,7.139895388,61.23514242
2098,서울특별시 강서구 공항대로 124,강서구,126.8207295,37.55946773,1.388496892,7.330616195,1.431834107,3.044146045,,78.48823575,10.9019133,6.314872558,80.13406889
2099,서울특별시 강서구 공항대로 103,강서구,126.818592,37.561735,1.743899306,6.905310348,1.353858397,3.073270352,1.178804168,97.10218558,12.17556232,6.38865658,79.08143139
2100,서울특별시 강서구 곰달래로 96,강서구,126.8434354,37.5301491,,7.786961204,4.019935654,5.801237855,11.78498539,152.0321415,11.97403492,2.698206325,104.3182382
2101,서울특별시 강서구 개화동로21길 4,강서구,126.8055327,37.5701413,,5.488552497,,4.123632352,2.724297066,57.38013456,13.8336847,2.932930857,36.14271449
2102,서울특별시 강서구 강서로68길 36,강서구,126.8425169,37.5649371,,9.850511051,5.812907989,1.247630029,,106.1733539,13.46330802,4.316652449,53.27610901
2103,서울특별시 강서구 강서로68길 108,강서구,126.8459121,37.5640797,,12.71006885,4.898288728,1.059695043,,103.7716929,17.75623145,6.215777358,57.41543994
2104,서울특별시 강서구 강서로56나길 37,강서구,126.841109,37.5616468,,9.548589598,3.036248447,2.253234755,,121.4295062,13.13677192,4.183860152,52.9482741
2105,서울특별시 강서구 강서로56나길 110,강서구,126.843643,37.5635619,,11.54695188,4.861623311,1.329404207,,112.360811,15.68960415,5.714409448,56.67576105
2106,서울특별시 강서구 강서로47길 158,강서구,126.8318783,37.5565695,,6.975652441,,4.144492052,1.069045618,106.5267915,9.096833815,5.053485971,73.20560216
2107,서울특별시 강서구 강서로47길 108,강서구,126.8304907,37.554396,,7.903562975,,3.805201945,1.28078165,91.70691552,11.86393334,7.178179423,80.9619479
2108,서울특별시 강서구 강서로46길 79,강서구,126.8393323,37.5520159,,7.744412287,1.072258593,3.271226951,2.928300939,108.0389354,14.06418017,5.056826648,80.42647256
2109,서울특별시 강서구 강서로45다길 30-27,강서구,126.8338501,37.5460884,,6.225341894,,3.399932987,5.607737725,103.7587084,16.04066526,8.911214534,97.13284117
2110,서울특별시 강서구 강서로17가길 46,강서구,126.8437889,37.5355465,,6.644270652,3.300493516,5.432610099,10.7760112,144.3383439,12.98880083,7.043608339,115.0920323
2111,서울특별시 강서구 강서로 532,강서구,126.8435191,37.5723889,,4.009413659,4.323369824,,,42.60866918,5.86133088,2.759284979,27.96348254
2112,서울특별시 강서구 강서로 490,강서구,126.841903,37.5690251,,6.947538599,6.396620646,,,72.3485304,8.334807194,3.094869567,36.87692646
2113,서울특별시 강서구 강서로 348,강서구,126.8414673,37.5557622,,8.63756522,1.293614344,2.877391901,1.072675362,118.1327793,12.5516126,3.381986225,56.58211639
2114,서울특별시 강서구 강서로 266,강서구,126.8404024,37.5488035,,8.509890303,1.026431548,3.411256791,5.149965296,120.1940639,16.6071953,2.721652572,99.13857208
2115,서울특별시 강북구 한천로159길 8,강북구,127.0181926,37.6447964,5.107502151,10.03248882,15.07135055,,28.87009938,203.3572607,36.29586762,8.011309906,119.825175
2116,서울특별시 강북구 한천로159길 8,강북구,127.0181926,37.6447964,5.107502151,10.03248882,15.07135055,,28.87009938,203.3572607,36.29586762,8.011309906,119.825175
2117,서울특별시 강북구 한천로109길 83,강북구,127.0393754,37.6261832,,7.99913362,1.564847739,,1.071717284,44.31998738,8.407929355,4.604417391,43.59210521
2118,서울특별시 강북구 한천로109길 69,강북구,127.0417145,37.626473,,8.149169028,1.463946353,,1.251046355,47.64400008,8.415767438,4.157466554,51.73111433
2119,서울특별시 강북구 한천로105길 23,강북구,127.0472779,37.6247516,,11.57278576,,,2.532492157,50.04165742,9.809853146,4.75445048,63.81720888
2120,서울특별시 강북구 인수봉로72길 4,강북구,127.0121448,37.6419306,1.649149753,5.482940982,3.890289748,,8.034958614,86.05192535,13.32589394,3.436573157,44.63977199
2121,서울특별시 강북구 인수봉로 18,강북구,127.0108365,37.6211567,,8.444277851,3.795005503,,1.418067099,55.67624046,13.67019456,4.667599419,88.23388793
2122,서울특별시 강북구 월계로37길 87-9,강북구,127.0433512,37.6259454,,9.46575512,1.232542529,,1.512883768,51.24988437,8.281617357,5.15091013,53.87052693
2123,서울특별시 강북구 월계로37길 65,강북구,127.0446321,37.6248335,,10.53478958,1.022502904,,2.022721138,48.36077988,9.335223287,4.123583606,59.63582503
2124,서울특별시 강북구 월계로37길 137,강북구,127.0435775,37.6274606,,9.783598214,1.43321482,,1.263960161,52.88272271,11.66273045,5.977790514,57.64017432
2125,서울특별시 강북구 월계로21가길 41,강북구,127.0365907,37.6148297,,6.784868543,1.001366129,3.349698461,4.753401433,102.5704911,13.49775586,6.923662797,66.23738861
2126,서울특별시 강북구 오현로31길 89,강북구,127.035615,37.6315389,,7.236055695,3.826706961,,4.852737239,76.84393579,10.94641604,6.144909175,48.41823505
2127,서울특별시 강북구 오현로31길 85-7,강북구,127.0354275,37.6306127,,7.016515311,3.329621935,1.060434287,3.694277918,73.91798905,10.48542238,5.628862369,45.2448689
2128,서울특별시 강북구 오현로 56,강북구,127.0356136,37.61715924,,5.493342153,,3.080667051,3.967665024,95.95788808,11.09621365,4.65464465,55.40929778
2129,서울특별시 강북구 오현로 45,강북구,127.033597,37.62005449,,5.283197203,,3.466612586,2.447757619,90.37827355,8.64817925,4.7354645,41.04392507
2130,서울특별시 강북구 오현로 207,강북구,127.0390097,37.6310371,,7.708822806,3.926499583,,3.18476815,64.75388728,12.01159222,6.63207732,46.72760121
